,all_text_data,len
10,"[2171, 102, 6090, 3022, 12356, 102, 6377, 102, 7026, 102, 2291, 102, 1047, 18413, 2015, 10790, 2620, 2860, 102, 6412, 102, 6090, 3022, 12356, 102, 6377, 102, 7026, 102, 2291, 102, 1047, 18413, 2015, 10790, 2620, 2860, 102, 2385, 102, 15340, 102, 27662, 102, 5119, 102, 2398, 102, 2489, 102, 5882, 9864, 102, 2328, 1011, 1999, 102, 2951, 102, 3417, 102, 2184, 1011, 2276, 102, 2028, 1011, 3543, 102, 13764, 2075, 102, 1017, 1011, 3357, 102, 3614, 2121, 102, 3872, 102, 2317, 102, 3926, 102]",85
11,"[2171, 102, 6090, 3022, 12356, 102, 1016, 1011, 2240, 102, 6377, 102, 7026, 102, 2291, 102, 1047, 18413, 2015, 11387, 2620, 2860, 102, 6412, 102, 6090, 3022, 12356, 102, 1016, 1011, 2240, 102, 6377, 102, 7026, 102, 2291, 102, 1047, 18413, 2015, 11387, 2620, 2860, 102, 1017, 1011, 2126, 102, 3034, 102, 2028, 1011, 3543, 1013, 3177, 102, 13764, 2121, 102, 5882, 9864, 102, 2317, 102, 3926, 102]",68
12,"[2171, 102, 8412, 102, 3998, 102, 5860, 102, 3729, 102, 2689, 2099, 102, 8561, 2278, 2595, 19481, 2629, 102, 6412, 102, 8412, 102, 3998, 102, 5860, 102, 3729, 102, 2689, 2099, 102, 8561, 2278, 2595, 19481, 2629, 102, 13164, 23809, 4270, 102, 2491, 102, 3729, 1011, 1054, 1013, 3729, 1011, 1054, 2860, 102, 18245, 102, 3590, 102, 3357, 102, 2565, 102, 2377, 102, 2491, 102, 17350, 102, 2462, 102, 7661, 102, 5371, 102, 24443, 102, 3729, 102, 3793, 102, 9019, 102, 7953, 102, 1016, 102, 8183, 2290, 102, 13764, 2015, 102, 6556, 102, 2491, 102, 2304, 102, 3926, 102]",99
13,"[2171, 102, 8412, 102, 4278, 102, 5860, 102, 13164, 23809, 4270, 102, 3729, 102, 2689, 2099, 102, 8561, 2278, 2595, 19961, 2629, 102, 6412, 102, 8412, 102, 4278, 102, 5860, 102, 13164, 23809, 4270, 102, 3729, 102, 2689, 2099, 102, 8561, 2278, 2595, 19961, 2629, 102, 23378, 102, 18245, 102, 10673, 102, 3729, 1011, 1054, 1013, 3729, 1011, 1054, 2860, 102, 18245, 102, 5519, 102, 8183, 2290, 102, 13764, 102, 3733, 102, 5860, 102, 3229, 102, 13164, 22305, 2121, 102, 2491, 102, 9380, 102, 3617, 102, 6434, 102, 9019, 102, 7953, 102, 6556, 102, 3474, 102, 1079, 102, 6556, 102, 2491, 102]",102
14,"[2171, 102, 6090, 3022, 12356, 102, 2398, 1011, 2489, 102, 4641, 3388, 102, 1047, 18413, 3540, 20842, 102, 6412, 102, 6090, 3022, 12356, 102, 2398, 1011, 2489, 102, 4641, 3388, 102, 1047, 18413, 3540, 20842, 102, 7216, 102, 4906, 102, 10671, 102, 2640, 102, 5005, 102, 17542, 2989, 102, 15545, 102, 3115, 102, 1016, 1012, 1019, 102, 3461, 102, 4434, 102]",61
15,"[2171, 102, 6090, 3022, 12356, 102, 2398, 102, 2489, 102, 4641, 3388, 102, 1047, 18413, 3540, 2683, 2475, 102, 6412, 102, 6090, 3022, 12356, 102, 2398, 102, 2489, 102, 4641, 3388, 102, 1047, 18413, 3540, 2683, 2475, 102, 7216, 102, 4906, 102, 10671, 102, 2640, 102, 5005, 102, 17542, 2989, 102, 15545, 102, 3872, 102, 2491, 102, 20101, 102, 3115, 102, 1016, 1012, 1019, 102, 3461, 102, 4434, 102]",69
16,"[2171, 102, 12731, 17417, 11802, 2102, 102, 23849, 1011, 17428, 1011, 15174, 2121, 1011, 22953, 9463, 2099, 102, 6635, 102, 3684, 102, 13617, 102, 2000, 2497, 16048, 2629, 2860, 2232, 102, 6412, 102, 12731, 17417, 11802, 2102, 102, 23849, 1011, 17428, 1011, 15174, 2121, 1011, 22953, 9463, 2099, 102, 6635, 102, 3684, 102, 13617, 102, 2000, 2497, 16048, 2629, 2860, 2232, 102, 1014, 1012, 1019, 102, 11919, 102, 3329, 102, 17428, 102, 3977, 102, 2419, 102, 20390, 102, 3265, 102, 5257, 102, 10906, 102, 2467, 102, 2130, 102, 8703, 102, 2491, 102, 1018, 102, 3178, 102, 6882, 102, 3844, 102, 7358, 1011, 2041, 102, 13675, 25438, 102, 11851, 102, 2950, 102, 22953, 16281, 102, 6090, 102, 2317, 102, 3926, 102]",120
17,"[2171, 102, 10424, 8004, 8524, 7442, 102, 2484, 102, 1005, 102, 2317, 102, 2328, 1011, 1999, 102, 9841, 28556, 2121, 102, 1042, 18939, 17134, 2692, 2860, 2232, 102, 6412, 102, 10424, 8004, 8524, 7442, 102, 2484, 102, 1005, 102, 1042, 18939, 17134, 2692, 10623, 2015, 102, 2317, 102, 2328, 1011, 1999, 102, 9841, 28556, 2121, 102, 1042, 18939, 17134, 2692, 2860, 2232, 102, 23849, 102, 17462, 102, 2291, 102, 4251, 6499, 8630, 102, 2614, 102, 25710, 102, 7427, 102, 1016, 102, 9378, 102, 3798, 102, 26404, 102, 15544, 12325, 102, 4681, 102, 4487, 13102, 16700, 2099, 102, 2969, 102, 9344, 102, 11307, 102, 2317, 102, 3926, 102]",107
18,"[2171, 102, 12731, 17417, 11802, 2102, 102, 11601, 3238, 102, 3751, 102, 22421, 102, 13970, 27717, 2581, 102, 6412, 102, 12731, 17417, 11802, 2102, 102, 11601, 3238, 102, 3751, 102, 22421, 102, 13970, 27717, 2581, 102, 1015, 1011, 1017, 1013, 1018, 102, 24209, 8445, 102, 3977, 102, 6882, 102, 3844, 1011, 2125, 102, 17245, 102, 2422, 102, 17624, 102, 3457, 102, 11867, 5833, 102, 11601, 102, 5527, 102, 2918, 102, 18546, 102, 3926, 102]",74
19,"[2171, 102, 18168, 3490, 20048, 102, 2813, 102, 5882, 102, 4057, 102, 2322, 13668, 2497, 2243, 102, 6412, 102, 18168, 3490, 20048, 102, 2813, 102, 5882, 102, 4057, 102, 2322, 13668, 2497, 2243, 102, 18676, 102, 3886, 102, 20542, 102, 4072, 102, 8051, 102, 2443, 102, 6753, 102, 7492, 102, 2322, 102, 20702, 102, 1012, 102, 2853, 102, 2309, 102, 2304, 102, 3926, 102]",64
20,"[2171, 102, 18168, 3490, 20048, 102, 2813, 102, 5882, 102, 4057, 102, 2322, 13668, 2860, 2232, 102, 6412, 102, 18168, 3490, 20048, 102, 2813, 102, 5882, 102, 4057, 102, 2322, 13668, 2860, 2232, 102, 18676, 102, 3886, 102, 20542, 102, 4072, 102, 8051, 102, 2443, 102, 6753, 102, 7492, 102, 2322, 102, 20702, 102, 1012, 102, 2853, 102, 2317, 102, 3926, 102, 1006, 102, 6302, 102, 4760, 102, 2304, 102, 1007, 102]",72
21,"[2171, 102, 7939, 2239, 102, 4100, 1011, 6882, 102, 2735, 10880, 102, 2304, 102, 3926, 102, 1040, 2361, 24594, 2546, 102, 6412, 102, 7939, 2239, 102, 4100, 1011, 6882, 102, 2735, 10880, 102, 1040, 2361, 24594, 2546, 102, 3384, 102, 28005, 2121, 102, 2328, 1011, 1999, 102, 22716, 102, 5020, 17629, 102, 5887, 102, 14262, 6767, 102, 5013, 102, 1016, 102, 3177, 102, 3943, 102, 1009, 102, 3429, 102, 11575, 102, 2328, 1011, 1999, 102, 6887, 17175, 102, 3653, 16613, 102]",81
22,"[2171, 102, 8412, 102, 26726, 4135, 2094, 102, 2184, 1011, 5860, 102, 5587, 1011, 2006, 102, 3729, 1013, 23378, 102, 2689, 2099, 102, 3729, 2595, 26976, 2629, 22984, 12881, 102, 6412, 102, 8412, 102, 26726, 4135, 2094, 102, 2184, 1011, 5860, 102, 5587, 1011, 2006, 102, 3729, 1013, 23378, 102, 2689, 2099, 102, 3729, 2595, 26976, 2629, 22984, 12881, 102, 3729, 1013, 3729, 1011, 1054, 1013, 3729, 1011, 1054, 2860, 102, 23378, 102, 18245, 102, 23378, 102, 21933, 4667, 102, 1040, 1011, 3321, 102, 2260, 1011, 2117, 102, 3935, 102, 4816, 102, 5213, 102, 3860, 102, 4718, 102, 16913, 20350, 102, 1023, 102, 25502, 102, 13139, 102, 9949, 102, 6556, 102]",111
23,"[2171, 102, 8620, 102, 12293, 102, 7217, 102, 9138, 102, 19034, 102, 2304, 102, 3926, 102, 15678, 2692, 102, 6412, 102, 8620, 102, 12293, 102, 1060, 12376, 102, 7217, 102, 9138, 102, 19034, 102, 15678, 2692, 102, 1060, 1011, 2316, 102, 1010, 102, 1047, 1011, 2316, 102, 1010, 102, 10556, 1011, 2316, 102, 4082, 102, 4996, 102, 2632, 3654, 3022, 102, 13427, 102, 2419, 102, 8185, 1013, 3793, 102, 4653, 102, 2828, 102, 1017, 1011, 2504, 102, 11737, 6562, 102, 1010, 102, 4606, 102, 2601, 102, 5549, 102, 8285, 102, 20101, 102, 2103, 102, 5549, 102, 14639, 102, 9233, 102, 2946, 102, 2417, 102, 4653, 102]",106
24,"[2171, 102, 8152, 3238, 102, 2813, 102, 2694, 102, 19363, 102, 2304, 102, 7610, 17134, 22907, 2497, 2243, 102, 6412, 102, 8152, 3238, 102, 2813, 102, 2694, 102, 19363, 102, 7610, 17134, 22907, 2497, 2243, 102, 2694, 102, 2813, 102, 4057, 102, 26404, 102, 9381, 102, 2490, 102, 11851, 102, 2410, 102, 1005, 102, 1011, 2676, 102, 1005, 102, 2275, 102, 2304, 102, 3926, 102]",65
25,"[2171, 102, 6090, 3022, 12356, 102, 9138, 102, 4309, 2099, 102, 15110, 102, 1047, 2595, 7011, 2620, 2509, 102, 6412, 102, 6090, 3022, 12356, 102, 9138, 102, 4309, 2099, 102, 15110, 102, 1047, 2595, 7011, 2620, 2509, 102, 2109, 102, 13109, 22203, 2487, 1013, 1042, 27009, 2487, 102, 6904, 2595, 102, 6681, 102]",53
26,"[2171, 102, 8412, 102, 9233, 102, 5860, 102, 2447, 1013, 14520, 102, 22110, 2094, 2860, 29345, 2278, 102, 6412, 102, 8412, 102, 9233, 102, 5860, 102, 2447, 1013, 14520, 102, 22110, 2094, 2860, 29345, 2278, 102, 1019, 1011, 3729, 1013, 7037, 102, 5877, 102, 1018, 2595, 102, 2152, 102, 3177, 102, 12931, 10472, 102, 3729, 102, 1010, 102, 3729, 1011, 1054, 102, 1010, 102, 3729, 1011, 1054, 2860, 102, 1010, 102, 23378, 102, 18245, 102, 5214, 102, 3565, 102, 2978, 102, 12375, 102, 3405, 102, 2152, 102, 3177, 102, 2345, 6026, 102]",92
27,"[2171, 102, 2624, 2271, 102, 1059, 5244, 2509, 2497, 102, 2304, 102, 4633, 102, 13070, 102, 2235, 102, 5882, 102, 2813, 102, 4057, 102, 1059, 5244, 2509, 2497, 102, 6412, 102, 2624, 2271, 102, 1059, 5244, 2509, 2497, 102, 2304, 102, 2235, 102, 5882, 102, 2813, 102, 4057, 102, 1059, 5244, 2509, 2497, 102, 4324, 102, 1022, 102, 9044, 102, 5882, 102, 3674, 102, 14255, 22994, 102, 2685, 102, 4633, 102, 13070, 102, 7169, 1013, 7254, 102, 2224, 102, 2304, 102, 3926, 102, 21125, 102, 2566, 102, 3940, 102]",89
28,"[2171, 102, 2624, 2271, 102, 1059, 5244, 2509, 2015, 102, 3165, 102, 4633, 102, 13070, 102, 2235, 102, 5882, 102, 2813, 102, 4057, 102, 1059, 5244, 2509, 2015, 102, 6412, 102, 2624, 2271, 102, 1059, 5244, 2509, 2015, 102, 3165, 102, 2235, 102, 5882, 102, 2813, 102, 4057, 102, 1059, 5244, 2509, 2015, 102, 4324, 102, 1022, 102, 9044, 102, 5882, 102, 3674, 102, 14255, 22994, 102, 2685, 102, 4633, 102, 13070, 102, 7169, 1013, 7254, 102, 2224, 102, 3165, 102, 3926, 102, 21125, 102, 2566, 102, 3940, 102]",89
29,"[2171, 102, 2624, 2271, 102, 9944, 102, 10100, 102, 5871, 102, 5882, 102, 3233, 102, 1041, 10343, 4017, 2497, 102, 6412, 102, 2624, 2271, 102, 9944, 102, 10100, 102, 5871, 102, 5882, 102, 3233, 102, 1041, 10343, 4017, 2497, 102, 23073, 102, 2918, 102, 26404, 102, 14809, 102, 2723, 102, 19547, 102, 2950, 102, 2093, 102, 2367, 102, 5882, 102, 15986, 102, 4725, 102, 3824, 102, 2647, 102, 2640, 102, 19412, 102, 9898, 1011, 15026, 102, 2304, 102, 3926, 102, 21125, 102, 2566, 102, 3940, 102]",86
30,"[2171, 102, 2624, 2271, 102, 9944, 102, 10100, 102, 5871, 102, 5882, 102, 3233, 102, 1041, 10343, 11149, 102, 6412, 102, 2624, 2271, 102, 9944, 102, 10100, 102, 5871, 102, 5882, 102, 3233, 102, 1041, 10343, 11149, 102, 23073, 102, 2918, 102, 26404, 102, 14809, 102, 2723, 102, 19547, 102, 2950, 102, 2093, 102, 2367, 102, 5882, 102, 15986, 102, 4725, 102, 3824, 102, 2647, 102, 2640, 102, 19412, 102, 9898, 1011, 15026, 102, 3165, 102, 3926, 102, 21125, 102, 2566, 102, 3940, 102]",84
31,"[2171, 102, 2006, 4801, 2080, 102, 1020, 102, 5860, 102, 3729, 102, 2447, 102, 2689, 2099, 102, 1040, 2595, 2278, 23499, 2692, 2497, 102, 6412, 102, 2006, 4801, 2080, 102, 1020, 102, 5860, 102, 3729, 102, 2447, 102, 2689, 2099, 102, 1011, 102, 1040, 2595, 2278, 23499, 2692, 2497, 102, 4800, 102, 2309, 1011, 2978, 102, 4830, 2278, 102, 1020, 102, 9377, 102, 11583, 102, 2871, 102, 6721, 102, 2650, 102, 3638, 102, 3622, 102, 2650, 102, 3229, 102, 5986, 102, 16962, 102, 1055, 1013, 1050, 102, 6463, 102, 1019, 102, 22100, 1011, 2322, 102, 17737, 102, 6075, 102, 3433, 102, 6556, 102, 2491, 102, 2443, 102, 2304, 102, 3926, 102]",111
32,"[2171, 102, 6090, 3022, 12356, 102, 11601, 2098, 102, 3042, 102, 1047, 18413, 2015, 16703, 2620, 2475, 2497, 102, 6412, 102, 6090, 3022, 12356, 102, 11601, 2098, 102, 3042, 102, 1047, 18413, 2015, 16703, 2620, 2475, 2497, 102, 1016, 102, 3042, 102, 3210, 102, 2655, 102, 3403, 102, 2753, 1011, 2276, 102, 20587, 102, 8909, 102, 5882, 9864, 102, 1017, 1011, 2240, 102, 27662, 102, 4653, 102, 2304, 102, 3926, 102]",71
33,"[2171, 102, 8620, 102, 11601, 3238, 102, 3948, 102, 7217, 102, 19034, 102, 1055, 2475, 2063, 102, 6412, 102, 8620, 102, 11601, 3238, 102, 3948, 102, 7217, 102, 19034, 102, 1055, 2475, 2063, 102, 1055, 2475, 102, 2184, 102, 2565, 24088, 102, 2838, 102, 2152, 1011, 8122, 102, 2373, 102, 2968, 102, 11087, 1011, 2836, 102, 9138, 102, 3860, 102, 8285, 5054, 28032, 7730, 102, 5549, 102, 2152, 102, 5813, 102, 8425, 102, 27662, 102, 4653, 102, 2328, 1011, 1999, 102, 4540, 9864, 102, 2990, 102]",86
34,"[2171, 102, 11721, 27512, 102, 15203, 102, 4755, 102, 2553, 102, 2304, 102, 3926, 102, 5890, 24096, 2692, 21926, 10790, 2487, 102, 6412, 102, 11721, 27512, 102, 15203, 102, 4755, 102, 2553, 102, 5890, 24096, 2692, 21926, 10790, 2487, 102, 2881, 102, 2395, 102, 4405, 102, 3523, 102, 24441, 2692, 1013, 20549, 2692, 102, 14658, 102, 3001, 102, 4324, 102, 14658, 102, 2291, 102, 1010, 102, 15986, 102, 21605, 102, 1010, 102, 15196, 102, 1010, 102, 10274, 102, 2951, 102, 5329, 102]",82
35,"[2171, 102, 6358, 3702, 102, 1020, 1011, 5860, 102, 3729, 102, 2689, 2099, 102, 1047, 16409, 2278, 28756, 2683, 102, 6412, 102, 6358, 3702, 102, 1020, 1011, 5860, 102, 3729, 102, 2689, 2099, 102, 1047, 16409, 2278, 28756, 2683, 102, 1017, 1011, 6466, 102, 15986, 102, 3729, 102, 1010, 102, 3729, 1011, 1054, 102, 3729, 1011, 1054, 2860, 102, 18245, 102, 3424, 1011, 17880, 102, 5860, 102, 3665, 102, 11892, 102, 6358, 3702, 102, 3197, 102, 2689, 2099, 102, 2491, 102]",81
36,"[2171, 102, 12731, 17417, 11802, 2102, 102, 6882, 102, 24702, 102, 3710, 102, 4157, 8571, 102, 26718, 2278, 2683, 23352, 2497, 2243, 102, 6412, 102, 12731, 17417, 11802, 2102, 102, 6882, 102, 24702, 102, 3710, 102, 4157, 8571, 102, 26718, 2278, 2683, 23352, 2497, 2243, 102, 2260, 1011, 2452, 102, 3313, 1011, 2813, 102, 16021, 8898, 102, 18676, 102, 3886, 102, 14418, 7959, 102, 3929, 102, 6882, 102, 2484, 1011, 3178, 102, 2565, 2863, 8553, 102, 16719, 102, 24702, 1011, 2083, 102, 10364, 1011, 2083, 102, 11876, 102, 24702, 102, 8724, 102, 3444, 102, 6882, 102, 3844, 7245, 102, 2304, 102, 18676, 102, 3886, 102, 3926, 102]",107
37,"[2171, 102, 4629, 102, 4675, 102, 18302, 102, 17428, 102, 1054, 12521, 16932, 4757, 102, 6412, 102, 4629, 102, 4675, 102, 18302, 102, 17428, 102, 1054, 12521, 16932, 4757, 102, 1015, 1012, 1019, 102, 11919, 102, 3329, 102, 3977, 102, 22096, 102, 11042, 102, 2484, 102, 6882, 102, 10906, 102, 1016, 1011, 3609, 102, 26390, 102, 27662, 102, 6047, 102, 3733, 102, 13617, 102, 10906, 102, 8285, 1011, 3543, 102, 2491, 102, 5997, 102, 18676, 102, 3886, 102, 3926, 102]",80
38,"[2171, 102, 2000, 6182, 3676, 102, 28667, 8167, 3351, 3085, 102, 1019, 1011, 3178, 102, 6046, 102, 5308, 102, 19960, 2497, 2692, 2629, 2140, 2595, 102, 6412, 102, 2000, 6182, 3676, 102, 28667, 8167, 3351, 3085, 102, 1019, 1011, 3178, 102, 6046, 102, 5308, 102, 19960, 2497, 2692, 2629, 2140, 2595, 102, 2573, 102, 17371, 2361, 17788, 8889, 102, 17371, 2361, 23833, 8889, 102, 12109, 102, 4966, 102, 2867, 102]",70
39,"[2171, 102, 16216, 102, 28177, 2094, 29537, 2692, 2078, 2860, 2860, 102, 2317, 102, 2328, 1011, 1999, 102, 9841, 28556, 2121, 102, 28177, 2094, 29537, 2692, 2860, 2232, 102, 6412, 102, 16216, 102, 28177, 2094, 29537, 2692, 2078, 2860, 2860, 102, 2317, 102, 2328, 1011, 1999, 102, 9841, 28556, 2121, 102, 28177, 2094, 29537, 2692, 2860, 2232, 102, 1019, 1011, 2504, 102, 4204, 26775, 12083, 102, 9378, 102, 2291, 102, 4204, 14406, 2121, 102, 4816, 102, 7711, 102, 2531, 102, 3867, 102, 2300, 102, 10882, 7096, 8156, 102, 4469, 23460, 102, 11307, 102, 1016, 1013, 1018, 1013, 1022, 1011, 3178, 102, 8536, 102, 2707, 102, 2859, 1013, 6121, 102, 5402, 102, 2317, 102, 3926, 102]",115
40,"[2171, 102, 8412, 102, 12991, 102, 5746, 102, 8393, 102, 2358, 25547, 16147, 2581, 102, 6412, 102, 8412, 102, 12991, 102, 5746, 102, 8393, 102, 2358, 25547, 16147, 2581, 102, 2531, 102, 11042, 102, 2566, 102, 3149, 102, 1060, 102, 1016, 102, 2572, 1013, 4718, 102, 17372, 102, 2382, 102, 3653, 13462, 2015, 102, 1019, 102, 3853, 102, 7953, 102, 27000, 102, 1022, 102, 2821, 2213, 102, 6758, 102, 22686, 102, 6556, 102, 2491, 102]",75
41,"[2171, 102, 2089, 15900, 102, 20377, 4226, 102, 2058, 1011, 1996, 1011, 2846, 102, 18302, 102, 17428, 102, 3461, 2615, 20958, 2692, 2629, 19279, 102, 6412, 102, 2089, 15900, 102, 20377, 4226, 102, 2058, 1011, 1996, 1011, 2846, 102, 18302, 102, 17428, 102, 3461, 2615, 20958, 2692, 2629, 19279, 102, 1016, 1012, 1014, 102, 12731, 102, 1012, 102, 3027, 1012, 102, 3977, 102, 1015, 1010, 5018, 102, 11042, 102, 2702, 102, 2373, 102, 3798, 102, 10545, 102, 12935, 2213, 102, 2250, 12314, 102, 2048, 102, 26404, 102, 5470, 102, 10898, 102, 28903, 102, 1058, 2546, 2094, 102, 4653, 102, 4376, 102, 7107, 102, 3543, 102, 19586, 102, 11718, 102, 3543, 102, 4816, 102, 7711, 102, 3617, 102, 4653, 102, 5119, 102, 3829, 102, 25309, 102, 20377, 4226, 102, 3926, 102]",130
42,"[2171, 102, 2089, 15900, 102, 2058, 1011, 1996, 1011, 2846, 102, 18302, 102, 17428, 102, 3461, 2615, 25746, 2692, 2581, 2497, 2243, 102, 6412, 102, 2089, 15900, 102, 2058, 1011, 1996, 1011, 2846, 102, 18302, 102, 17428, 102, 3461, 2615, 25746, 2692, 2581, 2497, 2243, 102, 1016, 1012, 1014, 102, 11919, 102, 3329, 102, 3977, 102, 1015, 1010, 2531, 102, 11042, 102, 2702, 102, 2373, 102, 3798, 102, 13617, 102, 5660, 102, 7661, 102, 2565, 102, 5724, 102, 2898, 25394, 3207, 102, 11851, 102, 8536, 1011, 2644, 102, 5470, 102, 10906, 102, 15203, 102, 18872, 102, 19255, 102, 11307, 102, 2304, 102, 3926, 102]",104
