,all_text_data,len
18,"[2171, 102, 8412, 102, 12436, 3695, 102, 14960, 102, 9353, 102, 15581, 2121, 102, 2553, 102, 1058, 21600, 3286, 2278, 2475, 102, 6412, 102, 12436, 3695, 102, 9253, 28139, 2638, 102, 14960, 102, 1004, 102, 9353, 102, 15581, 2121, 102, 2553, 102, 2459, 102, 27662, 102]",46
19,"[2171, 102, 1040, 1011, 4957, 102, 4671, 102, 26110, 6198, 102, 2152, 1011, 3177, 102, 9986, 6190, 102, 1016, 1012, 1014, 102, 5830, 102, 5549, 2213, 102, 5887, 2213, 1011, 16798, 102, 6412, 102, 1040, 1011, 4957, 102, 19595, 102, 5830, 102, 5549, 2213, 102]",45
20,"[2171, 102, 8412, 102, 14960, 102, 9353, 102, 15581, 2121, 102, 3572, 102, 1058, 21600, 3286, 2278, 2509, 102, 6412, 102, 18856, 3286, 102, 5806, 102, 9253, 28139, 2638, 102]",30
21,"[2171, 102, 6090, 3022, 12356, 102, 2304, 102, 4309, 2099, 102, 15110, 102, 1047, 2595, 1011, 6904, 2620, 2509, 102, 6412, 102, 6090, 3022, 12356, 102, 4309, 2099, 102, 15110, 102, 1047, 2595, 1011, 13109, 22203, 2487, 102, 1010, 102, 1047, 2595, 1011, 13109, 27009, 2487, 102, 1010, 102, 1047, 2595, 1011, 13109, 2575, 14526, 102, 1047, 2595, 1011, 13109, 2213, 26187, 2487, 102, 2186, 102]",66
22,"[2171, 102, 8833, 4221, 2818, 102, 1062, 1011, 11816, 2692, 102, 14959, 102, 5882, 102, 2291, 102, 5989, 24096, 15136, 1011, 5840, 2692, 2509, 102, 6412, 102, 1016, 1012, 1015, 1011, 3149, 102]",33
23,"[2171, 102, 8412, 102, 2152, 102, 6210, 102, 7163, 102, 1040, 2615, 102, 13903, 102, 16233, 2140, 1011, 11827, 1011, 1038, 102, 6412, 102, 8412, 102, 1040, 2615, 2213, 1011, 6191, 102, 10751, 102, 2152, 1011, 6210, 102, 7163, 2094, 2615, 102, 2678, 15671, 21678, 2063, 102]",47
24,"[2171, 102, 5658, 3351, 2906, 102, 4013, 3736, 7959, 102, 1059, 2290, 10790, 2475, 102, 9949, 102, 3229, 102, 2391, 102, 23908, 1012, 2340, 102, 1043, 102, 1059, 2290, 10790, 2475, 2532, 102, 6412, 102, 5658, 3351, 2906, 102, 4013, 3736, 7959, 102, 23908, 1012, 2340, 102, 1043, 102, 9949, 102, 3229, 102, 2391, 102]",55
25,"[2171, 102, 5658, 3351, 2906, 102, 2846, 17848, 102, 1059, 2361, 2078, 17914, 2475, 102, 9949, 102, 3229, 102, 2391, 102, 1059, 2361, 2078, 17914, 2475, 2532, 102, 6412, 102, 10715, 14905, 4523, 102]",34
26,"[2171, 102, 5658, 3351, 2906, 102, 4013, 3736, 7959, 102, 1042, 2015, 2581, 23833, 25856, 102, 2484, 102, 3417, 102, 2184, 1013, 2531, 102, 6047, 102, 6942, 102, 1042, 2015, 2581, 23833, 25856, 2532, 102, 6412, 102, 2484, 102, 1060, 102, 2184, 1013, 2531, 15058, 1011, 19067, 102, 17595, 102, 1010, 102, 1016, 102, 1060, 102, 2184, 1013, 2531, 1013, 6694, 15058, 1011, 1056, 102]",65
27,"[2171, 102, 9160, 102, 1016, 102, 3638, 102, 4003, 102, 1022, 14905, 102, 6412, 102, 16660, 102]",17
28,"[2171, 102, 8412, 102, 1021, 1011, 12567, 16147, 1011, 3963, 2575, 19841, 1011, 1014, 102, 8827, 2475, 102, 1022, 102, 16914, 102, 3638, 102, 4003, 102, 1016, 1011, 1052, 2243, 102, 5989, 2692, 2575, 2581, 102, 6412, 102, 16660, 102]",40
29,"[2171, 102, 9160, 102, 1016, 102, 7037, 22231, 3600, 102, 11698, 102, 11486, 102, 2665, 102, 6412, 102, 16660, 102]",20
30,"[2171, 102, 9160, 102, 1016, 102, 4966, 102, 6556, 102, 5989, 2692, 2581, 2575, 102, 6412, 102, 16660, 102]",19
31,"[2171, 102, 12411, 25311, 17580, 2121, 102, 15519, 102, 3384, 102, 1044, 25688, 15637, 102, 6046, 102, 4641, 8454, 102, 8670, 1011, 16528, 102, 6412, 102, 15519, 1011, 3384, 102, 1044, 25688, 15637, 102, 1006, 102, 9152, 2213, 2232, 102, 1007, 102, 1016, 1012, 1018, 102, 1058, 102, 5887, 102, 4641, 3388, 102, 6046, 102]",55
32,"[2171, 102, 8412, 102, 7163, 2094, 2615, 102, 2132, 102, 20133, 102, 1040, 2615, 2213, 12521, 20464, 2094, 102, 6412, 102, 2132, 102, 20133, 102]",25
33,"[2171, 102, 8412, 102, 24829, 1011, 1058, 12740, 2015, 102, 1037, 1013, 1058, 102, 27000, 102, 24829, 2615, 12740, 2015, 102, 6412, 102, 18315, 2099, 102, 1010, 102, 11503, 27108, 4063, 102, 1010, 102, 20704, 102, 8393, 102, 1010, 102, 2678, 102, 2208, 102, 10122, 102, 1010, 102, 2694, 102, 1010, 102, 9138, 102, 5860, 102, 2447, 102, 1010, 102, 4966, 102, 2447, 102, 11892, 102, 1018, 102, 1060, 102, 1055, 1011, 2678, 102, 1010, 102, 1018, 102, 1060, 102, 12490, 102, 2678, 102, 1010, 102, 1018, 102, 1060, 102, 12991, 102, 5746, 102, 2240, 102, 1010, 102, 1015, 102, 1060, 102, 1055, 1011, 2678, 102, 1010, 102, 1015, 102, 1060, 102, 12490, 102, 2678, 102, 1010, 102, 1015, 102, 1060, 102, 12991, 102]",124
34,"[2171, 102, 6090, 3022, 12356, 102, 1047, 2595, 1011, 24529, 10790, 2620, 2860, 102, 11601, 2098, 102, 3042, 102, 6412, 102, 1015, 102, 1060, 102, 3042, 102, 2240, 102, 1006, 102, 1007, 102, 2317, 102]",35
35,"[2171, 102, 6090, 3022, 12356, 102, 1047, 2595, 1011, 24529, 11387, 2620, 2860, 102, 11601, 2098, 102, 3042, 102, 6412, 102, 1016, 102, 1060, 102, 3042, 102, 2240, 102, 1006, 102, 1007, 102, 4641, 3388, 102, 2317, 102]",38
36,"[2171, 102, 11721, 27512, 102, 10683, 102, 15203, 102, 4287, 102, 2553, 102, 5890, 2692, 1011, 9402, 21486, 1011, 5890, 102, 6412, 102, 2327, 102, 10578, 102, 5047, 102, 27201, 102, 2304, 102]",33
37,"[2171, 102, 8412, 102, 1044, 1012, 4540, 102, 12991, 102, 4540, 19093, 102, 9108, 2099, 3501, 10790, 1013, 2630, 102, 6412, 102, 1011, 102, 2630, 102]",26
38,"[2171, 102, 19337, 4939, 102, 4013, 102, 2186, 102, 18833, 102, 5080, 102, 5830, 102, 2385, 102, 1042, 2509, 2226, 17134, 2509, 1011, 2385, 102, 6412, 102, 16660, 102]",29
39,"[2171, 102, 18168, 3490, 20048, 102, 5415, 102, 2813, 102, 5882, 102, 15986, 102, 8934, 102, 2322, 1012, 1014, 102, 2813, 1011, 1038, 102, 6412, 102, 18676, 102, 3886, 102, 2322, 102, 6053, 102]",34
40,"[2171, 102, 18168, 3490, 20048, 102, 18676, 102, 3886, 102, 5882, 102, 4057, 102, 2322, 1012, 1014, 102, 2813, 1011, 1059, 102, 6412, 102, 18676, 102, 3886, 102, 2322, 102, 6053, 102]",32
41,"[2171, 102, 2624, 2271, 102, 9944, 102, 3192, 102, 2186, 102, 3523, 102, 5882, 102, 3233, 102, 1041, 10343, 11149, 28954, 102, 6412, 102, 3886, 102, 3165, 102]",28
42,"[2171, 102, 8152, 3238, 102, 26404, 102, 2694, 102, 2813, 102, 4057, 102, 7610, 17134, 22907, 102, 6412, 102, 16660, 102]",21
43,"[2171, 102, 2624, 2271, 102, 9944, 102, 3192, 102, 2186, 102, 3523, 102, 5882, 102, 3233, 102, 1041, 10343, 4017, 2497, 3211, 6137, 102, 6412, 102, 3886, 102, 2304, 102]",30
44,"[2171, 102, 6090, 3022, 12356, 102, 1047, 2595, 1011, 22975, 2050, 20842, 102, 4641, 3388, 102, 6412, 102, 2058, 1011, 1996, 1011, 2132, 102]",24
45,"[2171, 102, 8412, 102, 18315, 2102, 1011, 1054, 21084, 2692, 102, 4440, 7716, 102, 18315, 16344, 21084, 2692, 102, 6412, 102, 2723, 102, 3061, 102, 4440, 7716, 102, 2538, 1012, 5786, 102, 1005, 102, 5179, 1012, 4293, 102, 1005, 102, 4578, 102, 1020, 1012, 6079, 102, 6053, 102, 7170, 102, 3977, 102, 2304, 102]",54
46,"[2171, 102, 2624, 2271, 102, 4257, 102, 5997, 102, 2694, 102, 2813, 102, 4057, 102, 1058, 2213, 2546, 102, 6412, 102, 3886, 102, 2753, 102, 6053, 102]",27
47,"[2171, 102, 2624, 2271, 102, 5882, 102, 4057, 102, 1059, 5244, 2509, 2497, 102, 2304, 102, 6412, 102, 6081, 102, 1022, 102, 6053, 102]",24
48,"[2171, 102, 2624, 2271, 102, 2813, 1013, 5894, 102, 5882, 102, 4057, 102, 1059, 5244, 2509, 2015, 102, 3165, 102, 6412, 102, 6081, 102, 1022, 102, 6053, 102]",28
49,"[2171, 102, 8412, 102, 7163, 102, 4966, 1011, 1054, 102, 2865, 102, 7605, 2213, 2099, 14142, 2140, 2487, 2232, 102, 6412, 102, 1015, 1012, 1018, 102, 16351, 102, 1017, 102, 5308, 102]",32
50,"[2171, 102, 6090, 3022, 12356, 102, 1047, 2595, 1011, 24529, 16703, 2620, 2475, 2497, 102, 11601, 2098, 102, 3042, 102, 6412, 102, 1016, 102, 1060, 102, 3042, 102, 2240, 102, 1006, 102, 1007, 102, 4641, 3388, 102, 2304, 102]",39
51,"[2171, 102, 12411, 25311, 17580, 2121, 102, 12667, 102, 6036, 102, 9949, 102, 7632, 1011, 10882, 102, 2132, 9864, 102, 12667, 12521, 2692, 102, 6412, 102, 16660, 102]",28
52,"[2171, 102, 2624, 2271, 102, 4257, 102, 5997, 102, 2694, 102, 2813, 102, 4057, 102, 1058, 8737, 2140, 12376, 1011, 1038, 102, 6412, 102, 3886, 102, 7558, 102, 6053, 102]",30
53,"[2171, 102, 8412, 102, 8827, 1011, 1048, 2595, 19481, 2692, 2232, 102, 5583, 1011, 3298, 102, 2735, 10880, 102, 6412, 102, 16660, 102]",23
54,"[2171, 102, 8412, 102, 2358, 2099, 1011, 2139, 16147, 2581, 102, 20704, 102, 8393, 102, 2531, 102, 11042, 102, 2566, 102, 3149, 102, 6412, 102, 16660, 102]",27
55,"[2171, 102, 2624, 2271, 102, 2547, 102, 2735, 10880, 102, 2694, 1013, 27662, 2015, 102, 6412, 102, 5018, 102, 6053, 102]",21
56,"[2171, 102, 6090, 3022, 12356, 102, 1047, 2595, 1011, 22975, 2050, 2683, 2475, 102, 4641, 3388, 102, 6412, 102, 2058, 1011, 1996, 1011, 2132, 102]",25
57,"[2171, 102, 6090, 3022, 12356, 102, 1047, 2595, 1011, 24529, 2278, 16932, 2497, 102, 11601, 2098, 102, 7026, 102, 6412, 102, 1016, 102, 1060, 102, 3042, 102, 2240, 102, 1006, 102, 1007, 102, 4641, 3388, 102, 2304, 102]",38
58,"[2171, 102, 8412, 102, 8561, 1011, 1039, 2595, 19481, 2629, 102, 3998, 102, 5860, 102, 13164, 23809, 4270, 102, 3729, 102, 2689, 2099, 102, 6412, 102, 16660, 102]",28
59,"[2171, 102, 2624, 2271, 102, 4257, 102, 5997, 102, 2694, 102, 2813, 102, 4057, 102, 1058, 2213, 2487, 2497, 102, 6412, 102, 13061, 102, 2753, 102, 6053, 102]",28
60,"[2171, 102, 9330, 102, 1050, 2497, 1011, 1016, 2140, 2232, 102, 6046, 102, 5308, 102, 5986, 12521, 2050, 8889, 2487, 102, 6412, 102, 22157, 102, 10163, 102, 1006, 102, 5622, 1011, 10163, 102, 1007, 102, 6302, 102, 6046, 102]",39
61,"[2171, 102, 26742, 102, 1038, 1011, 17233, 2226, 102, 9779, 1013, 13360, 102, 2946, 102, 6046, 102, 3715, 2099, 102, 2263, 2683, 2683, 102, 6412, 102, 16660, 102]",28
62,"[2171, 102, 8412, 102, 3729, 2595, 1011, 5179, 2629, 22984, 12881, 102, 2184, 1011, 5860, 102, 3729, 1013, 23378, 102, 2689, 2099, 102, 6412, 102, 16660, 102]",27
63,"[2171, 102, 18168, 3490, 20048, 102, 2694, 102, 2327, 102, 11142, 102, 4057, 102, 6412, 102, 18168, 3490, 20048, 102, 10507, 2232, 2487, 2497, 102, 2275, 1011, 2327, 102, 2415, 1011, 3149, 102, 11142, 102]",35
64,"[2171, 102, 9330, 102, 1050, 2497, 1011, 1018, 2140, 102, 28667, 8167, 3351, 3085, 102, 4950, 102, 6046, 102, 5989, 2575, 2509, 2050, 8889, 2487, 102, 6412, 102, 9330, 102, 1050, 2497, 1011, 1018, 2140, 102, 22157, 102, 10163, 102, 6046, 102]",42
65,"[2171, 102, 6090, 3022, 12356, 102, 1017, 2595, 102, 4966, 1011, 8223, 102, 2865, 102, 6412, 102, 6090, 3022, 12356, 102, 1048, 2213, 1011, 21358, 12521, 2692, 7630, 2629, 102, 2128, 13088, 6590, 3468, 102, 4966, 1011, 8223, 102, 5860, 102, 2302, 102, 15110, 102]",45
66,"[2171, 102, 9330, 102, 17324, 1011, 1016, 2140, 2615, 102, 6046, 102, 3715, 2099, 102, 5989, 21084, 2050, 8889, 2487, 102, 6412, 102, 1050, 2497, 1011, 1018, 2140, 102]",29
67,"[2171, 102, 9330, 102, 1041, 2546, 1011, 1055, 102, 2459, 1011, 5594, 7382, 102, 1042, 1013, 1018, 102, 1011, 1019, 1012, 1020, 102, 2149, 2213, 102, 3115, 102, 24095, 102, 10014, 102, 6412, 102, 9330, 102, 5345, 16576, 2050, 8889, 2475, 102, 1041, 2546, 1011, 1055, 102, 2459, 1011, 5594, 7382, 102, 1042, 2549, 1011, 1019, 102, 1012, 1020, 102, 2149, 2213, 102, 3115, 102, 24095, 102, 10014, 102, 9380, 102, 3746, 102, 27790, 2099, 102]",76
68,"[2171, 102, 12411, 25311, 17580, 2121, 102, 12667, 102, 8574, 102, 9949, 102, 21792, 102, 2132, 9864, 102, 12667, 1011, 8574, 102, 6412, 102, 1011, 102, 2304, 102, 1010, 102, 3165, 102]",32
69,"[2171, 102, 12411, 25311, 17580, 2121, 102, 12667, 102, 7558, 102, 9949, 102, 2132, 9864, 102, 12667, 17134, 2692, 102, 6412, 102, 16660, 102]",24
70,"[2171, 102, 8412, 102, 15489, 7361, 2401, 102, 4540, 8569, 5104, 102, 9108, 2890, 2595, 2620, 2487, 14277, 2497, 102, 6412, 102, 8412, 102, 9108, 2099, 1011, 4654, 2620, 2487, 14277, 102, 1013, 102, 1038, 102, 12991, 102, 4540, 19093, 102, 2304, 102]",43
71,"[2171, 102, 2624, 2271, 102, 4432, 20048, 102, 4257, 102, 5997, 102, 2694, 102, 2813, 102, 4057, 102, 1058, 8737, 2140, 2509, 2497, 102, 6412, 102, 3886, 102, 13427, 102, 6053, 102]",32
72,"[2171, 102, 2624, 2271, 102, 4257, 102, 5997, 102, 2694, 102, 2813, 102, 4057, 102, 1058, 2213, 29537, 2015, 102, 6412, 102, 3886, 102, 1010, 102, 13061, 102, 3770, 102, 6053, 102]",32
73,"[2171, 102, 2624, 2271, 102, 5239, 102, 27662, 102, 2694, 102, 4057, 102, 1058, 12274, 2278, 2487, 2015, 102, 6412, 102, 2321, 102, 6053, 102]",25
74,"[2171, 102, 2624, 2271, 102, 4257, 102, 5997, 102, 2694, 102, 2813, 102, 4057, 102, 1058, 2213, 29537, 2497, 102, 6412, 102, 3886, 102, 1010, 102, 13061, 102, 3770, 102, 6053, 102]",32
75,"[2171, 102, 2624, 2271, 102, 5415, 102, 2622, 2953, 102, 5894, 102, 4057, 102, 1058, 8737, 2099, 2487, 2497, 102, 6412, 102, 2753, 102, 6053, 102]",26
76,"[2171, 102, 13351, 102, 6391, 17914, 24096, 102, 9256, 102, 2570, 1012, 1019, 102, 1005, 102, 18872, 102, 18651, 102, 2601, 102, 2630, 102, 6412, 102, 16660, 102]",28
77,"[2171, 102, 13351, 102, 6391, 18613, 2487, 102, 9256, 102, 2570, 1012, 1019, 102, 1005, 102, 18872, 102, 18651, 102, 2304, 102, 6412, 102, 16660, 102]",26
78,"[2171, 102, 3269, 4948, 6558, 102, 23493, 102, 23475, 102, 2630, 19392, 102, 5551, 3388, 102, 6412, 102, 3269, 4948, 6558, 102, 23493, 22203, 2692, 102, 2630, 19392, 102, 4641, 3388, 102]",32
79,"[2171, 102, 18168, 3490, 20048, 102, 2694, 102, 2327, 102, 11142, 102, 4057, 102, 10507, 2232, 2487, 2361, 102, 6412, 102, 3886, 102, 2382, 102, 6053, 102]",27
80,"[2171, 102, 8412, 102, 29215, 2015, 102, 3730, 102, 4755, 102, 2553, 102, 29215, 11020, 3367, 102, 6412, 102, 8412, 102, 29215, 2015, 1011, 20116, 2102, 102, 3730, 102, 4755, 102, 2553, 102, 11087, 1011, 9233, 102, 3617, 102, 8629, 102]",41
81,"[2171, 102, 6971, 7274, 102, 23277, 2615, 27009, 2290, 102, 9949, 1011, 1043, 102, 21210, 2078, 102, 19595, 102, 2799, 2099, 102, 6412, 102, 16660, 102]",26
82,"[2171, 102, 2983, 102, 8072, 102, 2462, 102, 6412, 102, 16660, 102]",12
83,"[2171, 102, 9330, 102, 18856, 2072, 1011, 1022, 2213, 102, 10710, 102, 15110, 102, 5757, 19317, 2497, 8889, 2475, 102, 6412, 102, 17454, 12380, 102]",25
84,"[2171, 102, 9330, 102, 10710, 102, 15110, 102, 14255, 2595, 2863, 102, 12997, 16048, 8889, 102, 1010, 102, 12997, 2575, 17465, 2692, 2094, 102, 12997, 2575, 19317, 2692, 2094, 102, 23557, 102, 5757, 16576, 2497, 8889, 2475, 102, 6412, 102, 3609, 102]",42
85,"[2171, 102, 9330, 102, 10710, 102, 15110, 102, 14255, 2595, 2863, 102, 12997, 20958, 8889, 102, 1010, 102, 12997, 25746, 8889, 102, 1010, 102, 12997, 25746, 8889, 2099, 102, 12997, 28756, 8889, 2094, 102, 23557, 102, 5757, 11387, 2497, 8889, 2475, 102, 6412, 102, 2304, 102]",46
86,"[2171, 102, 9330, 102, 18856, 2072, 1011, 1022, 2278, 102, 10710, 102, 15110, 102, 5757, 17465, 2497, 8889, 2475, 102, 6412, 102, 22330, 2319, 102]",25
87,"[2171, 102, 9330, 102, 18856, 2072, 1011, 1022, 2100, 102, 10710, 102, 15110, 102, 5757, 21926, 2497, 8889, 2475, 102, 6412, 102, 3756, 102]",24
88,"[2171, 102, 9330, 102, 2304, 102, 10710, 102, 15110, 102, 5757, 16068, 2497, 8889, 2475, 102, 6412, 102, 2304, 102]",20
89,"[2171, 102, 9330, 102, 18720, 2072, 1011, 1019, 2497, 2243, 102, 2304, 102, 10710, 102, 15110, 102, 5757, 22407, 2497, 8889, 2475, 102, 6412, 102, 9330, 102, 18720, 2072, 1011, 1019, 102, 28815, 102, 2304, 102, 10710, 102, 15110, 102, 9330, 102, 5688, 24759, 2271, 102, 6302, 102, 23557, 102]",50
90,"[2171, 102, 8152, 3238, 102, 5415, 102, 4257, 102, 2813, 102, 4057, 102, 16420, 21084, 2692, 2361, 102, 6412, 102, 8152, 3238, 102, 4257, 102, 2813, 102, 4057, 102, 2603, 102, 1005, 102, 1011, 102, 4805, 102, 1005, 102, 27662, 102, 12117, 102, 2304, 102]",45
91,"[2171, 102, 5658, 3351, 2906, 102, 4013, 3736, 7959, 102, 1042, 2015, 14526, 2575, 2361, 102, 26110, 102, 6942, 102, 1042, 2015, 14526, 2575, 2361, 2532, 102, 6412, 102, 2385, 102, 1060, 102, 2184, 1013, 2531, 15058, 1011, 19067, 102, 17595, 102]",42
92,"[2171, 102, 8152, 3238, 102, 5415, 102, 17010, 102, 2813, 102, 4057, 102, 6412, 102, 8152, 3238, 102, 6047, 102, 4057, 102, 2358, 28756, 2692, 2361, 102, 5415, 102, 17010, 102, 2813, 102, 4057, 102, 4261, 102, 1005, 102, 3438, 102, 1005, 102, 12117, 102, 1006, 102, 2304, 102, 1007, 102, 3263, 20850, 2015, 102]",55
93,"[2171, 102, 5658, 3351, 2906, 102, 4013, 3736, 7959, 102, 1046, 5620, 25746, 2549, 2546, 102, 2484, 1011, 3417, 102, 15453, 28518, 2102, 102, 26110, 102, 6942, 102, 1046, 5620, 25746, 2549, 2546, 2532, 102, 6412, 102, 5658, 3351, 2906, 102, 4013, 3736, 7959, 102, 1046, 5620, 27009, 2549, 2546, 102, 2484, 102, 3417, 102, 15453, 28518, 2102, 102, 14513, 20048, 102, 6942, 102, 1016, 102, 15453, 28518, 2102, 102, 19832, 102]",72
94,"[2171, 102, 4440, 2361, 102, 5507, 2063, 102, 2678, 102, 5830, 102, 1052, 12376, 2475, 1011, 6185, 2629, 102, 6412, 102, 1015, 102, 1060, 102, 10751, 1011, 2321, 102, 1015, 102, 1060, 102, 10751, 1011, 2321, 102, 2423, 6199, 102, 2304, 102]",42
95,"[2171, 102, 8833, 4221, 2818, 102, 22412, 6767, 102, 2865, 102, 15363, 102, 9138, 102, 5986, 23352, 2575, 2475, 1011, 5840, 2692, 2509, 102, 6412, 102, 9019, 102, 9949, 102, 8000, 102, 9138, 102, 2828, 102, 18833, 102, 8393, 102]",40
96,"[2171, 102, 8833, 4221, 2818, 102, 11601, 3238, 102, 15363, 102, 25630, 102, 13509, 102, 9138, 102, 5986, 23352, 2575, 2475, 1011, 5840, 2692, 2509, 102, 6412, 102, 9019, 102, 9949, 102, 9645, 102, 6309, 102, 8000, 102, 9138, 102, 2828, 102, 18833, 102, 8393, 102]",46
97,"[2171, 102, 9330, 102, 18856, 2072, 1011, 1022, 15042, 102, 6302, 102, 22330, 2319, 102, 10710, 102, 15110, 102, 5757, 18827, 2497, 8889, 2475, 102, 6412, 102, 6302, 102, 22330, 2319, 102]",32
