,all_text_data,len
80,"[16660, 102]",2
81,"[16660, 102]",2
82,"[16660, 102]",2
83,"[16660, 102]",2
84,"[16660, 102]",2
85,"[16660, 102]",2
86,"[16660, 102]",2
87,"[16660, 102]",2
88,"[16660, 102]",2
89,"[16660, 102]",2
90,"[16660, 102]",2
91,"[16660, 102]",2
92,"[16660, 102]",2
93,"[16660, 102]",2
94,"[16660, 102]",2
95,"[16660, 102]",2
96,"[16660, 102]",2
97,"[16660, 102]",2
98,"[16660, 102]",2
99,"[16660, 102]",2
100,"[16660, 102]",2
101,"[16660, 102]",2
102,"[16660, 102]",2
103,"[16660, 102]",2
104,"[16660, 102]",2
105,"[16660, 102]",2
106,"[16660, 102]",2
107,"[16660, 102]",2
108,"[16660, 102]",2
109,"[16660, 102]",2
110,"[16660, 102]",2
111,"[16660, 102]",2
112,"[16660, 102]",2
113,"[16660, 102]",2
114,"[16660, 102]",2
115,"[16660, 102]",2
116,"[16660, 102]",2
117,"[2552, 24607, 102]",3
118,"[3149, 102, 4216, 102, 4353, 102, 2522, 102]",8
119,"[12997, 26760, 20189, 102]",4
120,"[16660, 102]",2
121,"[16660, 102]",2
122,"[16660, 102]",2
123,"[16660, 102]",2
124,"[16660, 102]",2
125,"[16660, 102]",2
126,"[16660, 102]",2
127,"[16660, 102]",2
128,"[16660, 102]",2
129,"[16660, 102]",2
130,"[16660, 102]",2
131,"[16660, 102]",2
132,"[16660, 102]",2
133,"[16660, 102]",2
134,"[16660, 102]",2
135,"[16660, 102]",2
136,"[16660, 102]",2
137,"[16660, 102]",2
138,"[16660, 102]",2
139,"[16660, 102]",2
140,"[16660, 102]",2
141,"[7513, 102]",2
142,"[16660, 102]",2
143,"[16660, 102]",2
144,"[16660, 102]",2
145,"[16660, 102]",2
146,"[16660, 102]",2
147,"[16660, 102]",2
148,"[16660, 102]",2
149,"[16660, 102]",2
150,"[16660, 102]",2
151,"[16660, 102]",2
152,"[16660, 102]",2
153,"[16660, 102]",2
154,"[16660, 102]",2
155,"[16660, 102]",2
156,"[16660, 102]",2
157,"[16660, 102]",2
158,"[16660, 102]",2
159,"[16660, 102]",2
160,"[16660, 102]",2
161,"[16660, 102]",2
162,"[3795, 1011, 4007, 1011, 4640, 1011, 2167, 1011, 2637, 1011, 4297, 102]",12
163,"[16660, 102]",2
164,"[16660, 102]",2
165,"[16660, 102]",2
166,"[16660, 102]",2
167,"[16660, 102]",2
168,"[16660, 102]",2
169,"[16660, 102]",2
170,"[3617, 1011, 12257, 1011, 4297, 102, 1012, 102]",8
171,"[16660, 102]",2
172,"[16660, 102]",2
173,"[16660, 102]",2
174,"[16660, 102]",2
175,"[16660, 102]",2
176,"[16660, 102]",2
177,"[16660, 102]",2
178,"[16660, 102]",2
179,"[16660, 102]",2
180,"[16660, 102]",2
181,"[16660, 102]",2
182,"[16660, 102]",2
183,"[16660, 102]",2
184,"[16660, 102]",2
185,"[16660, 102]",2
186,"[16660, 102]",2
187,"[16660, 102]",2
188,"[16660, 102]",2
189,"[16660, 102]",2
190,"[16660, 102]",2
191,"[16660, 102]",2
192,"[16660, 102]",2
193,"[16660, 102]",2
194,"[16660, 102]",2
195,"[16660, 102]",2
196,"[16660, 102]",2
197,"[16660, 102]",2
198,"[16660, 102]",2
199,"[16660, 102]",2
200,"[16660, 102]",2
201,"[9647, 1011, 2248, 1011, 13058, 102]",6
202,"[16660, 102]",2
203,"[16660, 102]",2
204,"[16660, 102]",2
205,"[16660, 102]",2
206,"[16660, 102]",2
207,"[16660, 102]",2
208,"[16660, 102]",2
209,"[8412, 1011, 2865, 1011, 4007, 102]",6
210,"[16660, 102]",2
211,"[16660, 102]",2
212,"[16660, 102]",2
213,"[16660, 102]",2
214,"[16660, 102]",2
215,"[16660, 102]",2
216,"[16660, 102]",2
217,"[16660, 102]",2
218,"[16660, 102]",2
219,"[16660, 102]",2
220,"[16660, 102]",2
221,"[16660, 102]",2
222,"[16660, 102]",2
223,"[16562, 1011, 1997, 1011, 2637, 1011, 4297, 102, 1012, 102]",10
224,"[16660, 102]",2
225,"[16660, 102]",2
226,"[16660, 102]",2
227,"[16660, 102]",2
228,"[16660, 102]",2
229,"[16660, 102]",2
230,"[16660, 102]",2
231,"[16660, 102]",2
232,"[16660, 102]",2
233,"[16660, 102]",2
234,"[16660, 102]",2
235,"[16660, 102]",2
236,"[16660, 102]",2
237,"[16660, 102]",2
238,"[16660, 102]",2
239,"[16660, 102]",2
240,"[16660, 102]",2
241,"[16660, 102]",2
242,"[16660, 102]",2
243,"[16660, 102]",2
244,"[16660, 102]",2
245,"[16660, 102]",2
246,"[16660, 102]",2
247,"[16660, 102]",2
248,"[16660, 102]",2
249,"[16660, 102]",2
250,"[16660, 102]",2
251,"[16660, 102]",2
252,"[16660, 102]",2
253,"[16660, 102]",2
254,"[16660, 102]",2
255,"[16660, 102]",2
256,"[16660, 102]",2
257,"[16660, 102]",2
258,"[16660, 102]",2
259,"[16660, 102]",2
260,"[16660, 102]",2
261,"[16660, 102]",2
262,"[16660, 102]",2
263,"[16660, 102]",2
264,"[16660, 102]",2
265,"[16660, 102]",2
266,"[16660, 102]",2
267,"[6654, 1011, 2047, 1011, 2865, 102]",6
268,"[16660, 102]",2
269,"[16660, 102]",2
270,"[16660, 102]",2
271,"[16660, 102]",2
272,"[3432, 1011, 2404, 1011, 4007, 1011, 11775, 102]",8
273,"[16660, 102]",2
274,"[16660, 102]",2
275,"[16660, 102]",2
276,"[16660, 102]",2
277,"[16660, 102]",2
278,"[16660, 102]",2
279,"[16660, 102]",2
280,"[16660, 102]",2
281,"[16660, 102]",2
282,"[16660, 102]",2
283,"[16660, 102]",2
284,"[16660, 102]",2
285,"[16660, 102]",2
286,"[16660, 102]",2
287,"[16660, 102]",2
288,"[16660, 102]",2
289,"[16660, 102]",2
290,"[16660, 102]",2
291,"[16660, 102]",2
292,"[16660, 102]",2
293,"[16660, 102]",2
294,"[16660, 102]",2
295,"[16660, 102]",2
296,"[16660, 102]",2
297,"[16660, 102]",2
298,"[16660, 102]",2
299,"[16660, 102]",2
300,"[2314, 26095, 2361, 1011, 4083, 1011, 2194, 102]",8
301,"[16660, 102]",2
302,"[16660, 102]",2
303,"[16660, 102]",2
304,"[16660, 102]",2
305,"[16660, 102]",2
306,"[16660, 102]",2
307,"[16660, 102]",2
308,"[16660, 102]",2
309,"[16660, 102]",2
310,"[16660, 102]",2
311,"[16660, 102]",2
312,"[16660, 102]",2
313,"[16660, 102]",2
314,"[16660, 102]",2
315,"[16660, 102]",2
316,"[16660, 102]",2
317,"[16660, 102]",2
318,"[16660, 102]",2
319,"[16660, 102]",2
320,"[16660, 102]",2
321,"[16660, 102]",2
322,"[16660, 102]",2
323,"[16660, 102]",2
324,"[16660, 102]",2
325,"[16660, 102]",2
326,"[16660, 102]",2
327,"[16660, 102]",2
328,"[16660, 102]",2
329,"[16660, 102]",2
330,"[16660, 102]",2
331,"[16660, 102]",2
332,"[16660, 102]",2
333,"[16660, 102]",2
334,"[16660, 102]",2
335,"[16660, 102]",2
336,"[16660, 102]",2
337,"[16660, 102]",2
338,"[16660, 102]",2
339,"[16660, 102]",2
340,"[16660, 102]",2
341,"[16660, 102]",2
342,"[16660, 102]",2
343,"[16660, 102]",2
344,"[16660, 102]",2
345,"[16660, 102]",2
346,"[16660, 102]",2
347,"[16660, 102]",2
348,"[16660, 102]",2
349,"[16660, 102]",2
350,"[16660, 102]",2
351,"[16660, 102]",2
352,"[16660, 102]",2
353,"[16660, 102]",2
354,"[16660, 102]",2
355,"[16660, 102]",2
356,"[16660, 102]",2
357,"[16660, 102]",2
358,"[18106, 1011, 2495, 1011, 3482, 102]",6
359,"[16660, 102]",2
360,"[16660, 102]",2
361,"[16660, 102]",2
362,"[18106, 1011, 2495, 1011, 3482, 102]",6
363,"[16660, 102]",2
364,"[16660, 102]",2
365,"[16660, 102]",2
366,"[8025, 1011, 13625, 1011, 4297, 102, 1012, 102]",8
367,"[16660, 102]",2
368,"[16660, 102]",2
369,"[16660, 102]",2
370,"[16660, 102]",2
371,"[16660, 102]",2
372,"[16660, 102]",2
373,"[16660, 102]",2
374,"[16660, 102]",2
375,"[16660, 102]",2
376,"[16660, 102]",2
377,"[16660, 102]",2
378,"[16660, 102]",2
379,"[16660, 102]",2
380,"[16660, 102]",2
381,"[16660, 102]",2
382,"[16660, 102]",2
383,"[16660, 102]",2
384,"[10927, 2078, 15500, 1011, 4640, 1011, 3915, 1011, 4297, 102, 1012, 102]",12
385,"[16660, 102]",2
386,"[8412, 1011, 5541, 1011, 4007, 102]",6
387,"[16660, 102]",2
388,"[16660, 102]",2
389,"[16660, 102]",2
390,"[16660, 102]",2
391,"[16660, 102]",2
392,"[16660, 102]",2
393,"[16660, 102]",2
394,"[16660, 102]",2
395,"[16660, 102]",2
396,"[2033, 1011, 2205, 1011, 4007, 102]",6
397,"[16660, 102]",2
398,"[16660, 102]",2
399,"[16660, 102]",2
400,"[16660, 102]",2
401,"[16660, 102]",2
402,"[16660, 102]",2
403,"[16660, 102]",2
404,"[16660, 102]",2
405,"[16660, 102]",2
406,"[16660, 102]",2
407,"[16660, 102]",2
408,"[16660, 102]",2
409,"[16660, 102]",2
410,"[16660, 102]",2
411,"[16660, 102]",2
412,"[16660, 102]",2
413,"[16660, 102]",2
414,"[3044, 1011, 12702, 1011, 4007, 1011, 4297, 102, 1012, 102]",10
415,"[16660, 102]",2
416,"[16660, 102]",2
417,"[16660, 102]",2
418,"[2006, 1011, 2192, 1011, 4007, 102]",6
419,"[16660, 102]",2
420,"[16660, 102]",2
421,"[16660, 102]",2
422,"[8412, 1011, 2865, 1011, 4007, 102]",6
423,"[16660, 102]",2
424,"[16660, 102]",2
425,"[16660, 102]",2
426,"[16660, 102]",2
427,"[16660, 102]",2
428,"[16660, 102]",2
429,"[16660, 102]",2
430,"[16660, 102]",2
431,"[16660, 102]",2
432,"[16660, 102]",2
433,"[16660, 102]",2
434,"[16660, 102]",2
435,"[16660, 102]",2
436,"[8389, 1011, 24710, 1011, 3840, 102]",6
437,"[16660, 102]",2
438,"[16660, 102]",2
439,"[16371, 6651, 1011, 4806, 1011, 4297, 102, 1012, 102]",9
440,"[16660, 102]",2
441,"[7832, 1011, 4024, 1011, 4007, 102, 1011, 102, 1006, 102, 9530, 5332, 16206, 3672, 102, 1007, 102]",17
442,"[16660, 102]",2
443,"[16660, 102]",2
444,"[16660, 102]",2
445,"[16660, 102]",2
446,"[2006, 1011, 2192, 1011, 4007, 102]",6
447,"[16660, 102]",2
448,"[16660, 102]",2
449,"[16660, 102]",2
450,"[16176, 1011, 9273, 1011, 2865, 1011, 4297, 102, 1012, 102]",10
451,"[16660, 102]",2
452,"[16660, 102]",2
453,"[16660, 102]",2
454,"[16660, 102]",2
455,"[16660, 102]",2
456,"[16660, 102]",2
457,"[16660, 102]",2
458,"[16660, 102]",2
459,"[16660, 102]",2
460,"[16660, 102]",2
461,"[16660, 102]",2
462,"[16660, 102]",2
463,"[16660, 102]",2
464,"[16660, 102]",2
465,"[16660, 102]",2
466,"[16660, 102]",2
467,"[16660, 102]",2
468,"[16660, 102]",2
469,"[16660, 102]",2
470,"[16660, 102]",2
471,"[16660, 102]",2
472,"[16660, 102]",2
473,"[16660, 102]",2
474,"[16660, 102]",2
475,"[16660, 102]",2
476,"[16660, 102]",2
477,"[3795, 1011, 5821, 1011, 5826, 102]",6
478,"[16660, 102]",2
479,"[16660, 102]",2
480,"[16660, 102]",2
481,"[16660, 102]",2
482,"[16660, 102]",2
483,"[16660, 102]",2
484,"[16660, 102]",2
485,"[16660, 102]",2
486,"[16660, 102]",2
487,"[16660, 102]",2
488,"[16660, 102]",2
489,"[16660, 102]",2
490,"[16660, 102]",2
491,"[16660, 102]",2
492,"[16176, 1011, 9273, 1011, 2865, 1011, 4297, 102, 1012, 102]",10
493,"[16660, 102]",2
494,"[16660, 102]",2
495,"[16660, 102]",2
496,"[16660, 102]",2
497,"[16660, 102]",2
498,"[16660, 102]",2
499,"[16660, 102]",2
500,"[16660, 102]",2
501,"[16660, 102]",2
502,"[16660, 102]",2
503,"[2061, 2015, 1011, 28041, 1011, 2194, 102]",7
504,"[16660, 102]",2
505,"[16660, 102]",2
506,"[16660, 102]",2
507,"[16660, 102]",2
508,"[18106, 1011, 2495, 1011, 3482, 102]",6
509,"[16660, 102]",2
510,"[16660, 102]",2
511,"[16660, 102]",2
512,"[16660, 102]",2
513,"[16660, 102]",2
514,"[16660, 102]",2
515,"[16660, 102]",2
516,"[16660, 102]",2
517,"[16660, 102]",2
518,"[3795, 1011, 4007, 1011, 4640, 1011, 2167, 1011, 2637, 1011, 4297, 102]",12
519,"[16660, 102]",2
520,"[16660, 102]",2
521,"[16660, 102]",2
522,"[16660, 102]",2
523,"[16660, 102]",2
524,"[16660, 102]",2
525,"[16660, 102]",2
526,"[16660, 102]",2
527,"[3795, 1011, 4007, 1011, 4640, 102]",6
528,"[16660, 102]",2
529,"[16660, 102]",2
530,"[16660, 102]",2
531,"[16660, 102]",2
532,"[16660, 102]",2
533,"[16660, 102]",2
534,"[16660, 102]",2
535,"[16660, 102]",2
536,"[16660, 102]",2
537,"[16660, 102]",2
538,"[16660, 102]",2
539,"[16660, 102]",2
540,"[16660, 102]",2
541,"[16660, 102]",2
542,"[16660, 102]",2
543,"[16660, 102]",2
544,"[16660, 102]",2
545,"[16660, 102]",2
546,"[16660, 102]",2
547,"[16660, 102]",2
548,"[16660, 102]",2
549,"[16660, 102]",2
550,"[16660, 102]",2
551,"[24326, 1011, 10766, 1011, 4007, 102]",6
552,"[16660, 102]",2
553,"[16660, 102]",2
554,"[16660, 102]",2
555,"[16660, 102]",2
556,"[16660, 102]",2
557,"[16660, 102]",2
558,"[16660, 102]",2
559,"[16660, 102]",2
560,"[16660, 102]",2
561,"[16660, 102]",2
562,"[16660, 102]",2
563,"[16660, 102]",2
564,"[16660, 102]",2
565,"[16660, 102]",2
566,"[16660, 102]",2
567,"[16660, 102]",2
568,"[16660, 102]",2
569,"[16660, 102]",2
570,"[16660, 102]",2
571,"[16660, 102]",2
572,"[16660, 102]",2
573,"[16660, 102]",2
574,"[16660, 102]",2
575,"[16660, 102]",2
576,"[16660, 102]",2
577,"[16660, 102]",2
578,"[16660, 102]",2
579,"[16660, 102]",2
580,"[18106, 1011, 2495, 1011, 3482, 102]",6
581,"[16660, 102]",2
582,"[16660, 102]",2
583,"[16660, 102]",2
584,"[16176, 1011, 9273, 1011, 2865, 1011, 4297, 102, 1012, 102]",10
585,"[16660, 102]",2
586,"[16660, 102]",2
587,"[16660, 102]",2
588,"[16660, 102]",2
589,"[16660, 102]",2
590,"[16660, 102]",2
591,"[16660, 102]",2
592,"[16660, 102]",2
593,"[16660, 102]",2
594,"[16660, 102]",2
595,"[16660, 102]",2
596,"[16660, 102]",2
597,"[16660, 102]",2
598,"[16660, 102]",2
599,"[16660, 102]",2
600,"[16660, 102]",2
601,"[16660, 102]",2
602,"[16660, 102]",2
603,"[16660, 102]",2
604,"[16660, 102]",2
605,"[16660, 102]",2
606,"[16660, 102]",2
607,"[16660, 102]",2
608,"[16660, 102]",2
609,"[16660, 102]",2
610,"[16371, 6651, 1011, 4806, 1011, 4297, 102, 1012, 102]",9
611,"[16660, 102]",2
612,"[16660, 102]",2
613,"[16660, 102]",2
614,"[16660, 102]",2
615,"[16660, 102]",2
616,"[16660, 102]",2
617,"[16660, 102]",2
618,"[16660, 102]",2
619,"[16660, 102]",2
620,"[16660, 102]",2
621,"[16660, 102]",2
622,"[16660, 102]",2
623,"[16660, 102]",2
624,"[16660, 102]",2
625,"[16660, 102]",2
626,"[16660, 102]",2
627,"[16660, 102]",2
628,"[16660, 102]",2
629,"[16660, 102]",2
630,"[16660, 102]",2
631,"[16660, 102]",2
632,"[16660, 102]",2
633,"[16660, 102]",2
634,"[16660, 102]",2
635,"[16660, 102]",2
636,"[16660, 102]",2
637,"[16660, 102]",2
638,"[16660, 102]",2
639,"[16660, 102]",2
640,"[2061, 2015, 1011, 28041, 1011, 2194, 102]",7
641,"[16660, 102]",2
642,"[16660, 102]",2
643,"[16660, 102]",2
644,"[16660, 102]",2
645,"[16660, 102]",2
646,"[2653, 1011, 3330, 1011, 2522, 1011, 11775, 102]",8
647,"[16660, 102]",2
648,"[16660, 102]",2
649,"[2995, 1011, 2167, 1011, 2974, 1011, 4297, 102, 1012, 102]",10
650,"[16660, 102]",2
651,"[16660, 102]",2
652,"[16660, 102]",2
653,"[16660, 102]",2
654,"[16660, 102]",2
655,"[16660, 102]",2
656,"[16660, 102]",2
657,"[16660, 102]",2
658,"[16660, 102]",2
659,"[16660, 102]",2
660,"[16660, 102]",2
661,"[16660, 102]",2
662,"[16660, 102]",2
663,"[16660, 102]",2
664,"[16660, 102]",2
665,"[16660, 102]",2
666,"[16660, 102]",2
667,"[16660, 102]",2
668,"[16660, 102]",2
669,"[16660, 102]",2
670,"[16660, 102]",2
671,"[16660, 102]",2
672,"[16660, 102]",2
673,"[16660, 102]",2
674,"[16660, 102]",2
675,"[16660, 102]",2
676,"[16660, 102]",2
677,"[16660, 102]",2
678,"[16660, 102]",2
679,"[16660, 102]",2
680,"[16660, 102]",2
681,"[16660, 102]",2
682,"[16660, 102]",2
683,"[3795, 1011, 5821, 1011, 5826, 102]",6
684,"[16660, 102]",2
685,"[16660, 102]",2
686,"[16660, 102]",2
687,"[16660, 102]",2
688,"[16660, 102]",2
689,"[16660, 102]",2
690,"[16660, 102]",2
691,"[16660, 102]",2
692,"[16660, 102]",2
693,"[16660, 102]",2
694,"[16660, 102]",2
695,"[16660, 102]",2
696,"[16660, 102]",2
697,"[16660, 102]",2
698,"[16660, 102]",2
699,"[16660, 102]",2
700,"[16660, 102]",2
701,"[16660, 102]",2
702,"[16660, 102]",2
703,"[16660, 102]",2
704,"[16660, 102]",2
705,"[16660, 102]",2
706,"[16660, 102]",2
707,"[16660, 102]",2
708,"[16660, 102]",2
709,"[16660, 102]",2
710,"[16660, 102]",2
711,"[16660, 102]",2
712,"[16660, 102]",2
713,"[16660, 102]",2
714,"[16660, 102]",2
715,"[16660, 102]",2
716,"[16660, 102]",2
717,"[3795, 1011, 5821, 1011, 5826, 102]",6
718,"[16660, 102]",2
719,"[16660, 102]",2
720,"[16660, 102]",2
721,"[16660, 102]",2
722,"[16660, 102]",2
723,"[16660, 102]",2
724,"[16660, 102]",2
725,"[16660, 102]",2
726,"[16660, 102]",2
727,"[16660, 102]",2
728,"[16660, 102]",2
729,"[9980, 102, 4007, 102, 13030, 102, 22802, 13088, 9331, 102]",10
730,"[16660, 102]",2
731,"[16660, 102]",2
732,"[16660, 102]",2
733,"[16660, 102]",2
734,"[16660, 102]",2
735,"[16660, 102]",2
736,"[16660, 102]",2
737,"[8412, 1011, 4620, 1011, 3617, 1011, 4024, 102]",8
738,"[16660, 102]",2
739,"[16660, 102]",2
740,"[16660, 102]",2
741,"[16660, 102]",2
742,"[16660, 102]",2
743,"[16660, 102]",2
744,"[16660, 102]",2
745,"[16660, 102]",2
746,"[16660, 102]",2
747,"[16660, 102]",2
748,"[16660, 102]",2
749,"[16660, 102]",2
750,"[16660, 102]",2
751,"[16660, 102]",2
752,"[16660, 102]",2
753,"[16660, 102]",2
754,"[16660, 102]",2
755,"[16660, 102]",2
756,"[16660, 102]",2
757,"[16660, 102]",2
758,"[16660, 102]",2
759,"[16660, 102]",2
760,"[16660, 102]",2
761,"[16660, 102]",2
762,"[16660, 102]",2
763,"[16660, 102]",2
764,"[16660, 102]",2
765,"[16660, 102]",2
766,"[16660, 102]",2
767,"[4773, 3217, 4140, 102, 4007, 102]",6
768,"[16660, 102]",2
769,"[16660, 102]",2
770,"[16660, 102]",2
771,"[16660, 102]",2
772,"[16660, 102]",2
773,"[16660, 102]",2
774,"[16660, 102]",2
775,"[16660, 102]",2
776,"[16660, 102]",2
777,"[16660, 102]",2
778,"[16660, 102]",2
779,"[6207, 102, 4007, 102]",4
780,"[16660, 102]",2
781,"[3265, 102, 4007, 102]",4
782,"[8595, 102, 4007, 102]",4
783,"[8595, 102, 4007, 102]",4
784,"[3265, 102, 4007, 102]",4
785,"[2489, 16070, 102, 4007, 102]",5
786,"[16660, 102]",2
787,"[16660, 102]",2
788,"[16660, 102]",2
789,"[16660, 102]",2
790,"[16660, 102]",2
791,"[16660, 102]",2
792,"[16660, 102]",2
793,"[16660, 102]",2
794,"[16660, 102]",2
795,"[16660, 102]",2
796,"[16660, 102]",2
797,"[16660, 102]",2
798,"[16660, 102]",2
799,"[16660, 102]",2
800,"[16660, 102]",2
801,"[16660, 102]",2
802,"[16660, 102]",2
803,"[16660, 102]",2
804,"[2002, 13668, 6582, 1011, 24100, 102, 1011, 102, 1006, 102, 9530, 17421, 3085, 2015, 102, 1007, 102]",17
805,"[16660, 102]",2
806,"[6207, 102, 4007, 102]",4
807,"[6207, 102, 4007, 102]",4
808,"[16660, 102]",2
809,"[16660, 102]",2
810,"[6207, 102, 4007, 102]",4
811,"[16660, 102]",2
812,"[16660, 102]",2
813,"[16660, 102]",2
814,"[16660, 102]",2
815,"[16660, 102]",2
816,"[16660, 102]",2
817,"[16660, 102]",2
818,"[16660, 102]",2
819,"[16660, 102]",2
820,"[16660, 102]",2
821,"[16660, 102]",2
822,"[16660, 102]",2
823,"[16660, 102]",2
824,"[16660, 102]",2
825,"[16660, 102]",2
826,"[16660, 102]",2
827,"[16660, 102]",2
828,"[16660, 102]",2
829,"[16660, 102]",2
830,"[16660, 102]",2
831,"[16660, 102]",2
832,"[16660, 102]",2
833,"[16660, 102]",2
834,"[16660, 102]",2
835,"[16660, 102]",2
836,"[16660, 102]",2
837,"[16660, 102]",2
838,"[16660, 102]",2
839,"[16660, 102]",2
840,"[16660, 102]",2
841,"[16660, 102]",2
842,"[16660, 102]",2
843,"[16660, 102]",2
844,"[16660, 102]",2
845,"[16660, 102]",2
846,"[16660, 102]",2
847,"[16660, 102]",2
848,"[16660, 102]",2
849,"[16660, 102]",2
850,"[16660, 102]",2
851,"[16660, 102]",2
852,"[16660, 102]",2
853,"[16660, 102]",2
854,"[16660, 102]",2
855,"[16660, 102]",2
856,"[16660, 102]",2
857,"[16660, 102]",2
858,"[16660, 102]",2
859,"[16660, 102]",2
860,"[16660, 102]",2
861,"[16660, 102]",2
862,"[16660, 102]",2
863,"[16660, 102]",2
864,"[16660, 102]",2
865,"[16660, 102]",2
866,"[16660, 102]",2
867,"[16660, 102]",2
868,"[8412, 1011, 3784, 1011, 4024, 102]",6
869,"[19962, 3388, 1011, 8139, 1011, 4297, 102, 1012, 102]",9
870,"[16660, 102]",2
871,"[16660, 102]",2
872,"[16660, 102]",2
873,"[16660, 102]",2
874,"[3795, 1011, 5821, 1011, 5826, 102]",6
875,"[16660, 102]",2
876,"[16660, 102]",2
877,"[16660, 102]",2
878,"[16660, 102]",2
879,"[16660, 102]",2
880,"[16562, 1011, 1997, 1011, 2637, 1011, 4297, 102, 1012, 102]",10
881,"[16660, 102]",2
882,"[16660, 102]",2
883,"[16660, 102]",2
884,"[16660, 102]",2
885,"[16660, 102]",2
886,"[16660, 102]",2
887,"[16660, 102]",2
888,"[16660, 102]",2
889,"[16660, 102]",2
890,"[16660, 102]",2
891,"[16660, 102]",2
892,"[16660, 102]",2
893,"[16660, 102]",2
894,"[16660, 102]",2
895,"[16660, 102]",2
896,"[16660, 102]",2
897,"[16660, 102]",2
898,"[16660, 102]",2
899,"[16660, 102]",2
900,"[16660, 102]",2
901,"[16660, 102]",2
902,"[16660, 102]",2
903,"[16660, 102]",2
904,"[16660, 102]",2
905,"[16660, 102]",2
906,"[16660, 102]",2
907,"[16660, 102]",2
908,"[16660, 102]",2
909,"[16660, 102]",2
910,"[16660, 102]",2
911,"[16660, 102]",2
912,"[16660, 102]",2
913,"[3044, 1011, 12702, 1011, 4007, 102]",6
914,"[16660, 102]",2
915,"[16660, 102]",2
916,"[3795, 1011, 5821, 1011, 5826, 102]",6
917,"[16660, 102]",2
918,"[8389, 1011, 24710, 1011, 3840, 102]",6
919,"[16660, 102]",2
920,"[16660, 102]",2
921,"[16660, 102]",2
922,"[16660, 102]",2
923,"[16660, 102]",2
924,"[16660, 102]",2
925,"[16660, 102]",2
926,"[16660, 102]",2
927,"[3795, 1011, 5821, 1011, 5826, 102]",6
928,"[16660, 102]",2
929,"[16660, 102]",2
930,"[16660, 102]",2
931,"[16660, 102]",2
932,"[16660, 102]",2
933,"[16660, 102]",2
934,"[16660, 102]",2
935,"[16660, 102]",2
936,"[16660, 102]",2
937,"[16660, 102]",2
938,"[16660, 102]",2
939,"[16660, 102]",2
940,"[16660, 102]",2
941,"[16176, 1011, 9273, 1011, 2865, 1011, 4297, 102, 1012, 102]",10
942,"[16176, 1011, 9273, 1011, 2865, 1011, 4297, 102, 1012, 102]",10
943,"[16176, 1011, 9273, 1011, 2865, 1011, 4297, 102, 1012, 102]",10
944,"[16660, 102]",2
945,"[16660, 102]",2
946,"[16660, 102]",2
947,"[16660, 102]",2
948,"[6207, 1011, 3274, 102, 1011, 102, 1006, 102, 3622, 102, 1007, 102]",12
949,"[16660, 102]",2
950,"[16660, 102]",2
951,"[16660, 102]",2
952,"[3044, 1011, 12702, 1011, 4007, 102]",6
953,"[16660, 102]",2
954,"[16660, 102]",2
955,"[16660, 102]",2
956,"[16729, 2094, 1011, 6786, 1011, 4297, 102, 1012, 102]",9
957,"[16660, 102]",2
958,"[16660, 102]",2
959,"[16660, 102]",2
960,"[16660, 102]",2
