,all_text_data,len
27,"[15740, 102, 14367, 102, 1010, 102, 17002, 102, 8607, 102, 1010, 102, 10250, 2669, 102, 16405, 102, 16660, 102]",19
28,"[7638, 102, 12835, 102, 1010, 102, 2474, 5705, 102, 1058, 1012, 102, 1055, 1012, 102, 2474, 5705, 13890, 2319, 102, 1010, 102, 25871, 19845, 102, 7658, 102, 1010, 102, 12409, 102, 5003, 2232, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",42
29,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
30,"[5074, 102, 3347, 3654, 102, 1010, 102, 2585, 102, 1038, 1012, 102, 8840, 11368, 102, 16660, 102]",17
31,"[8226, 102, 4748, 2884, 4059, 102, 1010, 102, 5487, 102, 14465, 102, 16660, 102]",14
32,"[25292, 6979, 102, 10871, 20136, 16921, 102, 1010, 102, 5472, 4402, 9739, 102, 25163, 2099, 16963, 102, 1010, 102, 2019, 4014, 102, 4496, 2072, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",33
33,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
34,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
35,"[1049, 1012, 102, 11782, 102, 1010, 102, 1040, 1012, 102, 4574, 4115, 102, 1010, 102, 1040, 1012, 102, 20160, 2571, 102, 1010, 102, 1055, 1012, 102, 15544, 10581, 2226, 102, 1010, 102, 1050, 1012, 102, 4717, 2891, 102, 1010, 102, 1055, 1012, 102, 24331, 2319, 102, 1010, 102, 1038, 1012, 102, 16672, 102, 1010, 102, 1054, 1012, 102, 25430, 17325, 2386, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",70
36,"[16660, 102, 16660, 102]",4
37,"[16660, 102, 16660, 102]",4
38,"[17594, 102, 1004, 1001, 22898, 1025, 102, 2222, 5804, 102, 16660, 102]",12
39,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
40,"[3321, 2884, 102, 1051, 3501, 6460, 2232, 102, 16660, 102]",10
41,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
42,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
43,"[5971, 102, 2335, 6528, 102, 2136, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",15
44,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
45,"[6174, 102, 25939, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",12
46,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
47,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
48,"[16660, 102, 16660, 102]",4
49,"[3817, 102, 1037, 1012, 102, 26679, 2213, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",16
50,"[25869, 2226, 102, 1039, 1012, 102, 12943, 6843, 13476, 102, 1010, 102, 8963, 102, 1048, 1012, 102, 4702, 102, 1010, 102, 5170, 102, 1055, 1012, 102, 9805, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",36
51,"[16660, 102, 16660, 102]",4
52,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
53,"[16660, 102, 16660, 102]",4
54,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
55,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
56,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
57,"[8117, 2891, 102, 1050, 1012, 102, 11721, 3217, 7011, 23451, 2483, 102, 1010, 102, 5185, 25632, 102, 14115, 26760, 24079, 102, 1010, 102, 11948, 4402, 2615, 102, 20710, 3406, 5856, 102, 1010, 102, 18712, 8557, 6559, 102, 11895, 2213, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",48
58,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
59,"[17000, 102, 4830, 19722, 15472, 2226, 102, 1010, 102, 24157, 102, 10424, 7416, 2890, 102, 1010, 102, 2745, 102, 11382, 7512, 102, 1010, 102, 1045, 1012, 102, 1058, 1012, 102, 14115, 23017, 2078, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",42
60,"[16660, 102, 16660, 102]",4
61,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
62,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
63,"[16660, 102, 16660, 102]",4
64,"[2585, 102, 1038, 1012, 102, 8840, 11368, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",16
65,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
66,"[16660, 102, 16660, 102]",4
67,"[16660, 102, 16660, 102]",4
68,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
69,"[16660, 102, 16660, 102]",4
70,"[28003, 2015, 102, 23564, 18428, 19224, 8978, 2015, 102, 1010, 102, 23455, 102, 22329, 102, 1010, 102, 2577, 102, 5001, 2483, 102, 1010, 102, 24811, 102, 14255, 10404, 9953, 102, 1010, 102, 9018, 102, 24471, 6790, 102, 16660, 102]",39
71,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
72,"[8856, 102, 10389, 102, 1010, 102, 4901, 102, 20289, 2121, 102, 1010, 102, 5503, 102, 12110, 102, 1010, 102, 23455, 102, 22329, 102, 16660, 102]",25
73,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
74,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
75,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
76,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
77,"[16660, 102, 16660, 102]",4
78,"[4980, 102, 2522, 24988, 102, 1010, 102, 13619, 8977, 102, 2158, 12898, 24662, 102, 1010, 102, 13619, 8977, 102, 21448, 28173, 2015, 102, 1010, 102, 2745, 102, 12436, 18719, 23451, 7361, 28262, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",41
79,"[11238, 102, 12849, 6826, 102, 1010, 102, 1055, 1012, 102, 14163, 2705, 6968, 18774, 7229, 102, 16660, 102]",18
80,"[10871, 20136, 3723, 102, 15533, 3593, 8167, 102, 1010, 102, 9350, 10606, 7265, 102, 7354, 16921, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",33
81,"[2139, 3676, 10024, 2696, 102, 2139, 2100, 102, 1010, 102, 2310, 2850, 102, 1039, 1012, 102, 11676, 102, 1010, 102, 22677, 102, 1049, 1012, 102, 23594, 102, 16660, 102]",29
82,"[27006, 102, 1059, 1012, 102, 13619, 102, 1010, 102, 10590, 102, 7439, 1011, 25601, 102, 16660, 102]",17
83,"[8038, 4313, 102, 23967, 102, 1010, 102, 2310, 2850, 102, 1039, 1012, 102, 11676, 102, 1010, 102, 6902, 102, 13351, 102, 16660, 102]",23
84,"[4080, 102, 3581, 102, 1010, 102, 26624, 102, 24665, 25438, 6776, 102, 1010, 102, 10958, 10270, 102, 7530, 28120, 102, 1043, 102, 1004, 1001, 22898, 1025, 102, 28642, 102, 1010, 102, 3017, 102, 1055, 1012, 102, 14857, 102, 1010, 102, 2158, 20872, 102, 12849, 19761, 16555, 2483, 102, 1010, 102, 23205, 2891, 102, 28779, 5753, 2891, 102, 1010, 102, 13619, 8977, 102, 2158, 12898, 24662, 102, 1010, 102, 21982, 102, 6583, 25547, 6894, 102, 1010, 102, 6437, 102, 2566, 8713, 2072, 102, 1010, 102, 7003, 1011, 1046, 102, 1004, 1001, 22376, 1025, 102, 1054, 2290, 102, 8040, 5369, 2243, 102, 1010, 102, 8709, 102, 8040, 14854, 2140, 102, 1010, 102, 5199, 2891, 102, 5271, 2483, 102, 1010, 102, 8670, 18477, 102, 14833, 26797, 21273, 2483, 102, 1010, 102, 2848, 102, 15536, 22117, 4710, 2121, 102, 16660, 102]",137
85,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
86,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
87,"[24815, 102, 8945, 18845, 2015, 102, 1010, 102, 12631, 4478, 102, 21058, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",22
88,"[16660, 102, 16660, 102]",4
89,"[6156, 102, 1049, 1012, 102, 1056, 1012, 102, 8038, 2226, 102, 1010, 102, 4291, 102, 12436, 102, 6506, 2290, 102, 1010, 102, 6877, 102, 25363, 102, 1010, 102, 4980, 102, 9033, 102, 16660, 102]",34
90,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
91,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
92,"[25871, 19845, 102, 7658, 102, 1010, 102, 29214, 102, 26850, 102, 1010, 102, 12316, 12449, 102, 18208, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",26
93,"[3393, 102, 24665, 24997, 11191, 102, 1010, 102, 7723, 102, 2829, 102, 1010, 102, 16806, 102, 16101, 3600, 4371, 102, 1010, 102, 25353, 22144, 2378, 102, 26458, 2638, 4502, 2378, 102, 1010, 102, 5828, 102, 10568, 102, 1010, 102, 4422, 102, 10945, 102, 1010, 102, 2909, 4313, 4904, 102, 3158, 7033, 28852, 11735, 102, 16660, 102]",56
94,"[10975, 9648, 13699, 102, 21882, 6977, 102, 1010, 102, 24120, 3372, 102, 1054, 1012, 102, 21291, 27110, 102, 1010, 102, 1055, 1012, 102, 3103, 7662, 9688, 102, 1010, 102, 11721, 4648, 2615, 102, 1038, 8865, 4140, 2401, 102, 1010, 102, 9815, 8950, 102, 8670, 4213, 102, 1010, 102, 16475, 11431, 8609, 102, 7890, 102, 16660, 102]",56
95,"[10240, 102, 15544, 14728, 2140, 102, 1010, 102, 4828, 2891, 102, 6904, 23743, 3215, 2891, 102, 1010, 102, 7296, 102, 1054, 1012, 102, 6080, 2121, 102, 1010, 102, 2585, 102, 1042, 1012, 102, 6583, 9354, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",44
96,"[16660, 102, 16660, 102]",4
97,"[2928, 102, 20996, 4630, 9910, 102, 1010, 102, 2198, 102, 7104, 102, 1010, 102, 9070, 102, 2038, 11246, 23736, 3070, 102, 16660, 102]",23
98,"[1004, 1001, 14993, 1025, 102, 22110, 3695, 102, 2521, 7951, 102, 2139, 102, 26598, 102, 1010, 102, 6647, 102, 6849, 102, 3520, 4502, 3695, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",34
99,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
100,"[4080, 102, 1041, 28992, 4059, 102, 1010, 102, 3958, 102, 14899, 2239, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",22
101,"[2019, 22254, 3148, 102, 23755, 2696, 102, 1010, 102, 28762, 102, 1041, 1012, 102, 3158, 4063, 4168, 2121, 102, 1010, 102, 2004, 3669, 4819, 102, 8292, 18393, 102, 1010, 102, 17027, 102, 9600, 102, 16660, 102]",36
102,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
103,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
104,"[7505, 13006, 4183, 102, 15775, 6784, 24572, 2072, 102, 1010, 102, 18712, 8557, 6559, 102, 11895, 2213, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",34
105,"[6446, 102, 24665, 12462, 3630, 102, 1010, 102, 1044, 102, 1004, 1001, 22115, 1025, 102, 14931, 2953, 102, 11721, 11890, 102, 1004, 1001, 23297, 1025, 102, 1037, 1011, 25601, 102, 1010, 102, 4938, 102, 12675, 2594, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",53
106,"[16660, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",18
107,"[16660, 102, 16660, 102]",4
108,"[16660, 102, 16660, 102]",4
109,"[16660, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",18
110,"[16660, 102, 16660, 102]",4
111,"[10514, 4215, 102, 21862, 2290, 102, 1004, 1001, 23297, 1025, 102, 1039, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",29
112,"[2585, 102, 23168, 102, 16660, 102]",6
113,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
114,"[2745, 102, 4828, 7245, 2884, 102, 1010, 102, 6417, 102, 16405, 13687, 15249, 102, 1010, 102, 7014, 3981, 102, 8040, 26837, 4779, 102, 1010, 102, 2848, 102, 1039, 1012, 102, 18343, 5804, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",42
115,"[4560, 2361, 102, 15586, 1011, 28390, 102, 1010, 102, 8183, 17080, 102, 23527, 1011, 7437, 9006, 8445, 102, 1004, 1001, 23297, 1025, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",32
116,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
117,"[16660, 102, 16660, 102]",4
118,"[1037, 1012, 102, 1049, 1012, 102, 15068, 5705, 2884, 102, 1010, 102, 1037, 1012, 102, 2016, 2705, 102, 16660, 102]",20
119,"[4080, 102, 1041, 28992, 4059, 102, 1010, 102, 3958, 102, 14899, 2239, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",22
120,"[10645, 2401, 102, 25353, 10010, 2050, 102, 1010, 102, 17885, 102, 1047, 7393, 2818, 102, 1010, 102, 6662, 102, 15536, 3527, 4246, 102, 1010, 102, 20613, 19098, 102, 11320, 102, 16660, 102]",32
121,"[1049, 1012, 102, 1052, 1012, 102, 13008, 28505, 23743, 102, 1010, 102, 1046, 1012, 102, 6154, 11837, 12618, 25974, 2545, 102, 16660, 102]",23
122,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
123,"[6358, 102, 3044, 102, 1010, 102, 6688, 102, 27885, 12096, 102, 16660, 102]",13
124,"[16660, 102, 16660, 102]",4
125,"[20704, 8004, 7983, 102, 14891, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",15
126,"[16660, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",11
127,"[1055, 1012, 102, 15214, 8067, 11624, 2072, 102, 1010, 102, 1055, 1012, 102, 3459, 6761, 102, 1010, 102, 1049, 1012, 102, 23765, 3490, 102, 9353, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",33
128,"[16660, 102, 16660, 102]",4
129,"[16660, 102, 16660, 102]",4
130,"[23564, 11961, 102, 16985, 2072, 102, 1010, 102, 2198, 102, 18716, 102, 1010, 102, 19618, 102, 12403, 16665, 14756, 6494, 102, 16660, 102]",23
131,"[2310, 2850, 102, 1039, 1012, 102, 11676, 102, 1010, 102, 5074, 102, 1044, 1012, 102, 1048, 1012, 102, 17684, 102, 1010, 102, 2139, 3676, 10024, 2696, 102, 2139, 2100, 102, 1010, 102, 2728, 102, 1039, 1012, 102, 25507, 102, 1010, 102, 17429, 102, 19219, 17933, 2319, 102, 16660, 102]",49
132,"[6796, 102, 1062, 20891, 2140, 102, 1010, 102, 23752, 102, 28528, 102, 1010, 102, 23856, 23243, 102, 14115, 5302, 15788, 25667, 102, 16660, 102]",24
133,"[21146, 12173, 102, 2033, 8093, 4140, 2527, 102, 1010, 102, 11948, 4402, 2615, 102, 20710, 3406, 5856, 102, 1010, 102, 2888, 102, 1042, 1012, 102, 12849, 15265, 102, 1010, 102, 8181, 102, 9033, 20850, 2545, 7507, 5753, 102, 16660, 102]",40
134,"[1037, 1012, 102, 17476, 102, 24761, 19646, 2050, 102, 1010, 102, 2256, 2072, 102, 4702, 3385, 102, 1010, 102, 6300, 20844, 102, 2748, 3270, 102, 1010, 102, 2728, 102, 19024, 102, 16660, 102]",33
135,"[16660, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",18
136,"[21536, 102, 8802, 102, 1010, 102, 18525, 6499, 2239, 102, 11789, 102, 1010, 102, 10223, 20303, 102, 9327, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",27
137,"[16660, 102, 16660, 102]",4
138,"[27735, 5582, 102, 8607, 102, 1010, 102, 19935, 9050, 7911, 2213, 102, 2002, 13837, 102, 1010, 102, 11417, 10020, 102, 4241, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",38
139,"[3312, 102, 1049, 1012, 102, 25038, 8602, 102, 9353, 2213, 102, 11817, 102, 7809, 102, 3001, 102, 1006, 102, 28681, 2015, 102, 1007, 102]",24
140,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
141,"[23769, 102, 7570, 102, 2380, 102, 1010, 102, 18999, 102, 9033, 2243, 102, 6448, 2239, 102, 1010, 102, 11382, 102, 4291, 102, 5035, 102, 1010, 102, 6369, 102, 7570, 102, 3389, 102, 1010, 102, 2011, 23709, 2290, 102, 4830, 2063, 102, 2380, 102, 1010, 102, 6369, 102, 18712, 4609, 102, 15775, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",60
142,"[19618, 102, 8292, 3089, 102, 1010, 102, 10356, 2080, 102, 25312, 16451, 11475, 102, 1010, 102, 19618, 102, 11498, 15853, 5428, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",30
143,"[9587, 20389, 11319, 102, 9121, 8067, 102, 16660, 102]",9
144,"[6902, 102, 20704, 11231, 2099, 102, 1010, 102, 3312, 102, 1049, 1012, 102, 25038, 8602, 102, 1010, 102, 5503, 102, 8840, 102, 1010, 102, 3782, 102, 19330, 7106, 102, 1010, 102, 1038, 14949, 16566, 2078, 102, 14115, 2078, 102, 1010, 102, 17027, 9688, 6673, 102, 14115, 2078, 102, 1010, 102, 21368, 2072, 102, 12211, 102, 1010, 102, 11332, 102, 29152, 102, 16660, 102]",63
145,"[13389, 102, 12849, 12789, 9102, 102, 1010, 102, 2033, 21886, 102, 7890, 102, 1010, 102, 3312, 102, 1049, 1012, 102, 25038, 8602, 102, 16660, 102]",25
146,"[1062, 2080, 102, 1004, 1001, 22115, 1025, 102, 18749, 26692, 2595, 102, 1010, 102, 12098, 26160, 102, 7842, 6979, 9077, 2102, 102, 1010, 102, 14115, 2078, 102, 16469, 3366, 6673, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",39
147,"[16660, 102, 16660, 102]",4
148,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
149,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
150,"[8183, 2015, 102, 1004, 1001, 22115, 1025, 102, 6446, 102, 2572, 16313, 2063, 102, 1010, 102, 12847, 2368, 102, 6683, 4509, 102, 1010, 102, 6754, 102, 22466, 4095, 102, 1010, 102, 7010, 102, 1037, 1012, 102, 16859, 7878, 102, 1010, 102, 7112, 102, 12927, 2239, 102, 1010, 102, 10975, 25440, 4095, 102, 1046, 1012, 102, 16913, 2072, 102, 1010, 102, 10163, 102, 14163, 25016, 2050, 102, 1010, 102, 4080, 102, 6316, 11008, 102, 1010, 102, 15062, 102, 8915, 27875, 2050, 102, 16660, 102]",83
151,"[16660, 102, 16660, 102]",4
152,"[1043, 1012, 102, 21340, 102, 1010, 102, 1052, 1012, 102, 2012, 10431, 2072, 102, 1010, 102, 1037, 1012, 102, 16137, 6895, 102, 1010, 102, 1043, 1012, 102, 8254, 5280, 2072, 102, 1010, 102, 1052, 1012, 102, 21442, 4818, 3527, 102, 16660, 102]",42
153,"[17002, 102, 8607, 102, 1010, 102, 10250, 2669, 102, 16405, 102, 1010, 102, 11417, 102, 9745, 102, 1010, 102, 2585, 102, 10007, 3917, 102, 1010, 102, 2198, 102, 2502, 5620, 102, 1010, 102, 15740, 102, 14367, 102, 1010, 102, 2703, 102, 3841, 5582, 17896, 102, 1010, 102, 11417, 102, 7658, 102, 1010, 102, 19004, 14691, 102, 9805, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",66
154,"[16660, 102, 16660, 102]",4
155,"[7505, 13006, 4183, 102, 15775, 6784, 24572, 2072, 102, 1010, 102, 6819, 3726, 2243, 102, 27544, 24322, 3148, 102, 16660, 102]",21
156,"[10049, 102, 1054, 1012, 102, 27333, 6582, 2890, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",17
157,"[4388, 102, 1037, 1012, 102, 18710, 102, 16660, 102]",9
158,"[2016, 18752, 102, 6358, 18442, 2099, 102, 16660, 102]",9
159,"[8026, 102, 5622, 102, 1010, 102, 6877, 102, 21146, 7377, 102, 16660, 102]",13
160,"[2508, 102, 24008, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",12
161,"[2198, 102, 6583, 19042, 102, 1010, 102, 4097, 102, 10514, 5668, 2050, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",21
162,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
163,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
164,"[14841, 15265, 2319, 6673, 102, 2474, 11961, 2072, 102, 1010, 102, 28916, 102, 26645, 102, 1010, 102, 26445, 2102, 102, 14855, 6342, 3900, 102, 1010, 102, 7680, 26802, 102, 24691, 16963, 102, 16660, 102]",34
165,"[2957, 102, 5143, 102, 1010, 102, 2175, 19636, 2078, 102, 28217, 102, 1010, 102, 2957, 102, 3581, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",26
166,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
167,"[16660, 102, 16660, 102]",4
168,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
169,"[16660, 102, 16660, 102]",4
170,"[16660, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",10
171,"[16660, 102, 16660, 102]",4
172,"[3782, 102, 17642, 102, 16660, 102]",6
173,"[17064, 11614, 102, 27788, 11191, 102, 1010, 102, 24811, 102, 14255, 10404, 9953, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",22
174,"[6662, 102, 2317, 102, 1010, 102, 6174, 102, 4937, 23567, 102, 1010, 102, 2016, 2140, 102, 10346, 11705, 8602, 102, 2248, 102, 3034, 102, 2968, 102, 2951, 102]",28
