,all_text_data,len
19,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 16660, 102, 16660, 102, 2676, 1024, 5718, 1024, 4002, 102, 5757, 1011, 11703, 1011, 2410, 102]",24
20,"[16660, 102, 16660, 102, 16660, 102, 2262, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 5890, 1011, 2089, 1011, 2260, 102]",53
21,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 16660, 102, 2262, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 16660, 102]",53
22,"[16660, 102, 2002, 2094, 102, 22827, 4305, 102, 21307, 21335, 102, 2286, 102, 16660, 102, 16660, 102, 1017, 1024, 5511, 102, 2321, 1011, 21650, 1011, 2410, 102]",27
23,"[16554, 102, 3972, 102, 12569, 102, 2141, 102, 2000, 102, 3280, 102, 16660, 102, 2286, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 16660, 102]",57
24,"[16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102]",12
25,"[16554, 102, 3972, 102, 12569, 102, 1004, 102, 26170, 102, 16216, 19146, 2483, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 3153, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 1010, 102, 4816, 102, 2297, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 2423, 1011, 13114, 1011, 2403, 102]",87
26,"[16660, 102, 16660, 102, 16660, 102, 2262, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 1019, 1024, 4029, 102, 16660, 102]",51
27,"[16554, 102, 3972, 102, 12569, 102, 11087, 25500, 22717, 102, 1006, 102, 8103, 102, 1050, 102, 27076, 102, 6136, 102, 1007, 102, 1011, 102, 2309, 102, 16660, 102, 16660, 102, 1019, 1024, 2756, 102, 2321, 1011, 13114, 1011, 2321, 102]",40
28,"[16660, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 2262, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 1019, 1024, 4029, 102, 5890, 1011, 2089, 1011, 2260, 102]",69
29,"[16660, 102, 2225, 102, 3023, 102, 1006, 102, 6136, 102, 4958, 102, 1007, 102, 16660, 102, 16660, 102, 1019, 1024, 2656, 102, 16660, 102]",24
30,"[19330, 24335, 8197, 4226, 102, 16660, 102, 16660, 102, 2325, 102, 2002, 2094, 102, 22827, 4305, 102, 2636, 1013, 3757, 102, 2614, 102, 5633, 102, 5183, 102, 1017, 1024, 2656, 102, 6021, 1011, 2089, 1011, 2321, 102]",37
31,"[16554, 102, 3972, 102, 12569, 102, 2678, 102, 2399, 102, 15193, 102, 1011, 102, 4958, 102, 16660, 102, 2262, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 2654, 1011, 13114, 1011, 2260, 102]",65
32,"[16554, 102, 3972, 102, 12569, 102, 2678, 102, 2399, 102, 15193, 102, 1011, 102, 4958, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102]",24
33,"[16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102, 5757, 1011, 15476, 1011, 2410, 102]",16
34,"[16554, 102, 3972, 102, 12569, 102, 2141, 102, 2000, 102, 3280, 102, 16660, 102, 2286, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 1018, 1024, 4002, 102, 5757, 1011, 15476, 1011, 2410, 102]",63
35,"[16660, 102, 2141, 102, 2000, 102, 3280, 102, 16660, 102, 16660, 102, 1018, 1024, 4002, 102, 16660, 102]",18
36,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2297, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 1019, 1024, 2656, 102, 2410, 1011, 21650, 1011, 2403, 102]",67
37,"[16660, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 16660, 102, 16660, 102, 5757, 1011, 15476, 1011, 2410, 102]",30
38,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102]",16
39,"[6326, 102, 13926, 102, 16660, 102, 16660, 102, 16660, 102, 1018, 1024, 5840, 102, 16660, 102]",16
40,"[6520, 102, 1041, 12322, 27766, 2078, 102, 16660, 102, 3153, 102, 1010, 102, 2189, 102, 2325, 102, 2002, 2094, 102, 22827, 4305, 102, 2636, 1013, 3757, 102, 2614, 102, 5633, 102, 5183, 102, 16660, 102, 2570, 1011, 13114, 1011, 2321, 102]",41
41,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 16660, 102, 1019, 1024, 4029, 102, 5890, 1011, 2089, 1011, 2260, 102]",36
42,"[16554, 102, 3972, 102, 12569, 102, 2630, 102, 6312, 102, 18168, 3593, 102, 2385, 2497, 102, 15193, 102, 16660, 102, 2286, 102, 2632, 6030, 102, 2636, 102, 16660, 102, 16660, 102]",31
43,"[16660, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 16660, 102, 1018, 1024, 4002, 102, 5757, 1011, 15476, 1011, 2410, 102]",32
44,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 2286, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 1018, 1024, 4002, 102, 16660, 102]",69
45,"[16660, 102, 19817, 7361, 11261, 102, 1011, 102, 2309, 102, 4522, 102, 1010, 102, 2189, 102, 16660, 102, 2676, 1024, 5718, 1024, 4002, 102, 16660, 102]",26
46,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 16660, 102, 16660, 102, 1022, 1024, 2410, 102, 16660, 102]",18
47,"[16660, 102, 4536, 102, 1006, 102, 15193, 102, 1007, 102, 16660, 102, 2262, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 16660, 102, 2539, 1011, 13292, 1011, 2260, 102]",34
48,"[16660, 102, 2630, 102, 6312, 102, 18168, 3593, 102, 2385, 2497, 102, 15193, 102, 16660, 102, 2286, 102, 2632, 6030, 102, 2636, 102, 1016, 1024, 3486, 102, 2538, 1011, 5553, 1011, 2410, 102]",33
49,"[16660, 102, 16660, 102, 3153, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 16660, 102, 1016, 1024, 3486, 102, 16660, 102]",28
50,"[16554, 102, 3972, 102, 12569, 102, 2630, 102, 6312, 102, 18168, 3593, 102, 2385, 2497, 102, 15193, 102, 16660, 102, 16660, 102, 1016, 1024, 3486, 102, 2538, 1011, 5553, 1011, 2410, 102]",32
51,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 16660, 102, 2286, 102, 2632, 6030, 102, 2636, 102, 1016, 1024, 3486, 102, 2538, 1011, 5553, 1011, 2410, 102]",27
52,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102]",16
53,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 3153, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 16660, 102, 16660, 102, 16660, 102]",30
54,"[16660, 102, 5631, 102, 6521, 102, 2286, 102, 1011, 102, 3757, 102, 2614, 102, 16660, 102, 16660, 102, 1020, 1024, 4413, 102, 16660, 102]",24
55,"[1049, 1012, 1037, 1012, 1050, 1012, 1040, 1012, 1061, 1012, 102, 16660, 102, 16660, 102, 16660, 102, 1018, 1024, 5187, 102, 5641, 1011, 12022, 1011, 2410, 102]",27
56,"[16554, 102, 3972, 102, 12569, 102, 2002, 2094, 102, 22827, 4305, 102, 3509, 102, 2160, 102, 2286, 102, 3153, 102, 1010, 102, 2189, 102, 2286, 102, 2002, 2094, 102, 22827, 4305, 102, 2636, 102, 1019, 1024, 2871, 102, 2385, 1011, 12022, 1011, 2410, 102]",44
57,"[16660, 102, 2141, 102, 2000, 102, 3280, 102, 16660, 102, 16660, 102, 1018, 1024, 4002, 102, 5757, 1011, 15476, 1011, 2410, 102]",22
58,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 2286, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 5757, 1011, 15476, 1011, 2410, 102]",71
59,"[16660, 102, 16660, 102, 16660, 102, 2286, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 1018, 1024, 4002, 102, 5757, 1011, 15476, 1011, 2410, 102]",55
60,"[12532, 17699, 102, 16660, 102, 16660, 102, 16660, 102, 1017, 1024, 5709, 102, 6185, 1011, 19802, 1011, 2410, 102]",19
61,"[16554, 102, 3972, 102, 12569, 102, 19817, 7361, 11261, 102, 1011, 102, 2309, 102, 16660, 102, 2286, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 2676, 1024, 5718, 1024, 4002, 102, 16660, 102]",63
62,"[12510, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102, 2184, 1011, 13114, 1011, 2403, 102]",16
63,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2297, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 16660, 102]",61
64,"[16660, 102, 16660, 102, 3153, 102, 1010, 102, 2189, 102, 1010, 102, 4816, 102, 16660, 102, 16660, 102, 16660, 102]",20
65,"[2198, 102, 5722, 102, 2085, 102, 2283, 102, 11971, 2015, 102, 1010, 102, 5285, 102, 1012, 102, 1016, 102, 3769, 102, 1010, 102, 2189, 102, 2023, 102, 6268, 102, 1006, 102, 1052, 102, 1007, 102, 2297, 102, 8529, 2290, 102, 5633, 102, 1010, 102, 4297, 1012, 102, 8412, 102, 2189, 102, 4024, 102, 16660, 102, 5709, 1011, 15476, 1011, 2403, 102]",61
66,"[16660, 102, 16660, 102, 16660, 102, 2297, 102, 2154, 102, 3174, 1011, 2809, 102, 3152, 102, 6207, 102, 1010, 102, 11775, 102, 2104, 102, 7262, 102, 6105, 102, 2000, 102, 6954, 102, 4024, 102, 4297, 1012, 102, 1017, 1024, 4601, 102, 2340, 1011, 9388, 1011, 2403, 102]",47
67,"[2849, 2378, 102, 3158, 102, 20934, 5397, 2078, 102, 2085, 102, 2008, 102, 1005, 1055, 102, 2054, 102, 1045, 102, 2655, 102, 27090, 102, 1017, 102, 16660, 102, 16660, 102, 1017, 1024, 2603, 102, 2459, 1011, 11703, 1011, 2410, 102]",40
68,"[16660, 102, 26330, 102, 7534, 102, 2160, 102, 5972, 102, 1011, 102, 12395, 102, 1006, 102, 2117, 102, 3179, 102, 1007, 102, 3153, 102, 1010, 102, 2189, 102, 2286, 102, 26330, 102, 2636, 102, 3132, 102, 16660, 102, 16660, 102]",40
69,"[16660, 102, 3969, 102, 2189, 102, 3153, 102, 1010, 102, 2189, 102, 1010, 102, 4816, 102, 1010, 102, 2600, 102, 1010, 102, 8894, 1013, 6943, 102, 1005, 1050, 1005, 102, 3321, 102, 2286, 102, 27772, 19392, 102, 16660, 102, 2538, 1011, 13323, 1011, 2410, 102]",45
70,"[2898, 24916, 102, 3968, 2213, 102, 7327, 8458, 11069, 102, 2286, 102, 16660, 102, 16660, 102, 1017, 1024, 2340, 102, 16660, 102]",22
71,"[16660, 102, 16660, 102, 10516, 102, 1004, 102, 27090, 102, 1010, 102, 2189, 102, 2286, 102, 3757, 102, 2614, 102, 5633, 102, 5183, 1012, 102, 1017, 1024, 2753, 102, 5511, 1011, 19802, 1011, 2410, 102]",35
72,"[16660, 102, 23362, 102, 2160, 102, 21307, 21335, 102, 2286, 102, 1011, 102, 3757, 102, 2614, 102, 16660, 102, 16660, 102, 1020, 1024, 5354, 102, 2538, 1011, 21650, 1011, 2410, 102]",31
73,"[10934, 102, 16283, 102, 16660, 102, 10516, 102, 1004, 102, 27090, 102, 1010, 102, 2189, 102, 1010, 102, 3769, 102, 16660, 102, 1019, 1024, 2861, 102, 5511, 1011, 21650, 1011, 2410, 102]",32
74,"[10958, 2278, 102, 16660, 102, 4816, 102, 1010, 102, 2189, 102, 1010, 102, 3153, 102, 16660, 102, 16660, 102, 16660, 102]",21
75,"[27467, 102, 28093, 2239, 102, 16660, 102, 16660, 102, 16660, 102, 1017, 1024, 6021, 102, 16660, 102]",17
76,"[16554, 102, 3972, 102, 12569, 102, 2678, 102, 2399, 102, 15193, 102, 1011, 102, 4958, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 16660, 102, 16660, 102, 2654, 1011, 13114, 1011, 2260, 102]",42
77,"[16554, 102, 3972, 102, 12569, 102, 2678, 102, 2399, 102, 15193, 102, 1011, 102, 4958, 102, 16660, 102, 16660, 102, 1019, 1024, 2539, 102, 16660, 102]",26
78,"[16660, 102, 2678, 102, 2399, 102, 15193, 102, 1011, 102, 4958, 102, 16660, 102, 2262, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 2654, 1011, 13114, 1011, 2260, 102]",61
79,"[16660, 102, 2630, 102, 6312, 102, 1006, 102, 15193, 102, 1007, 102, 1011, 102, 4958, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 1010, 102, 4639, 102, 4522, 102, 2262, 102, 16554, 102, 3972, 102, 12569, 102, 7262, 102, 11172, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1012, 102, 2104, 102, 7262, 102, 11172, 102, 6970, 26127, 102, 2636, 102, 3915, 102, 16660, 102, 16660, 102]",75
80,"[23277, 3388, 2818, 102, 3590, 102, 1996, 102, 10720, 5833, 102, 5219, 102, 1011, 102, 3757, 102, 2614, 102, 3769, 102, 1010, 102, 2189, 102, 16660, 102, 16660, 102, 16660, 102]",31
81,"[16660, 102, 4536, 102, 1006, 102, 15193, 102, 1007, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 16660, 102, 2539, 1011, 13292, 1011, 2260, 102]",30
82,"[16660, 102, 16660, 102, 16660, 102, 2262, 102, 26572, 7983, 102, 5183, 1012, 102, 1006, 102, 2866, 102, 1007, 102, 1022, 1024, 2410, 102, 2539, 1011, 13292, 1011, 2260, 102]",30
83,"[16660, 102, 16660, 102, 4522, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 16660, 102, 2539, 1011, 13292, 1011, 2260, 102]",24
84,"[16554, 102, 3972, 102, 12569, 102, 16660, 102, 6050, 102, 1010, 102, 2189, 102, 16660, 102, 1017, 1024, 2322, 102, 2676, 1011, 2089, 1011, 2403, 102]",26
85,"[16660, 102, 6308, 102, 1006, 102, 15203, 102, 1007, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102]",18
86,"[16660, 102, 16660, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 16660, 102, 16660, 102]",25
87,"[19166, 102, 12791, 102, 6308, 102, 1006, 102, 15203, 102, 1007, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 1018, 1024, 6185, 102, 16660, 102]",30
88,"[16660, 102, 6308, 102, 1006, 102, 15203, 102, 1007, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 16660, 102, 16660, 102]",26
89,"[19166, 102, 12791, 102, 16660, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 1018, 1024, 6185, 102, 16660, 102]",29
90,"[19166, 102, 12791, 102, 6308, 102, 1006, 102, 15203, 102, 1007, 102, 16660, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 1018, 1024, 6185, 102, 16660, 102]",27
91,"[16660, 102, 16660, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 1018, 1024, 6185, 102, 16660, 102]",27
92,"[16660, 102, 16660, 102, 16660, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 16660, 102, 16660, 102]",17
93,"[16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102]",12
94,"[19166, 102, 12791, 102, 6308, 102, 1006, 102, 15203, 102, 1007, 102, 16660, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 16660, 102, 16660, 102]",25
95,"[19166, 102, 12791, 102, 6308, 102, 16660, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 1017, 1024, 6021, 102, 16660, 102]",21
96,"[19166, 102, 12791, 102, 6308, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 1017, 1024, 6021, 102, 16660, 102]",29
97,"[19166, 102, 12791, 102, 6308, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 16660, 102, 16660, 102]",27
98,"[19166, 102, 12791, 102, 16660, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 16660, 102, 16660, 102]",22
99,"[19166, 102, 12791, 102, 16660, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 16660, 102, 16660, 102]",22
100,"[16660, 102, 16660, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 1017, 1024, 6021, 102, 16660, 102]",22
101,"[19166, 102, 12791, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102, 16660, 102]",14
102,"[16660, 102, 6308, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 2325, 102, 6970, 26127, 102, 2636, 102, 1017, 1024, 6021, 102, 16660, 102]",27
103,"[16660, 102, 6308, 102, 3769, 102, 1010, 102, 2189, 102, 1010, 102, 2600, 102, 16660, 102, 1017, 1024, 6021, 102, 16660, 102]",22
104,"[2849, 2378, 102, 3158, 102, 20934, 5397, 2078, 102, 2085, 102, 2008, 102, 1005, 1055, 102, 2054, 102, 1045, 102, 2655, 102, 27090, 102, 1017, 102, 16660, 102, 2286, 102, 8529, 2290, 102, 5633, 102, 1010, 102, 4297, 1012, 102, 8412, 102, 2189, 102, 4024, 102, 1017, 1024, 2603, 102, 16660, 102]",52
