id,year
408,-0.3164755631814159
409,0.0
410,0.0
411,1.3931155636026666
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.02544266217540062
419,1.3931155636026666
420,1.3931155636026666
421,0.0
422,0.0
423,0.02544266217540062
424,0.0
425,0.0
426,-0.3164755631814159
427,0.0
428,0.0
429,1.3931155636026666
430,0.0
431,0.0
432,0.0
433,0.0
434,1.3931155636026666
435,0.0
436,0.0
437,0.0
438,0.02544266217540062
439,0.0
440,1.3931155636026666
441,0.02544266217540062
442,1.3931155636026666
443,0.0
444,0.02544266217540062
445,1.3931155636026666
446,0.0
447,0.0
448,1.0511973382458502
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.02544266217540062
456,0.02544266217540062
457,1.0511973382458502
458,0.02544266217540062
459,1.0511973382458502
460,0.02544266217540062
461,1.0511973382458502
462,0.02544266217540062
463,1.0511973382458502
464,0.02544266217540062
465,1.0511973382458502
466,0.02544266217540062
467,1.0511973382458502
468,0.0
469,0.0
470,0.0
471,1.0511973382458502
472,0.0
473,0.02544266217540062
474,0.0
475,0.0
476,0.0
477,0.02544266217540062
478,1.0511973382458502
479,0.0
480,1.0511973382458502
481,0.02544266217540062
482,1.0511973382458502
483,0.0
484,1.0511973382458502
485,0.02544266217540062
486,0.0
487,1.0511973382458502
488,0.02544266217540062
489,1.0511973382458502
490,0.02544266217540062
491,1.0511973382458502
492,0.02544266217540062
493,1.0511973382458502
494,0.02544266217540062
495,1.0511973382458502
496,0.0
497,1.0511973382458502
498,0.0
499,0.02544266217540062
500,0.02544266217540062
501,1.0511973382458502
502,1.0511973382458502
503,0.02544266217540062
504,1.0511973382458502
505,0.02544266217540062
506,1.0511973382458502
507,0.02544266217540062
508,0.0
509,0.0
510,1.0511973382458502
511,0.02544266217540062
512,0.0
513,-0.6583937885382324
514,0.0
515,1.0511973382458502
516,1.0511973382458502
517,-0.6583937885382324
518,1.0511973382458502
519,0.0
520,-0.6583937885382324
521,0.0
522,0.0
523,0.0
524,-0.6583937885382324
525,0.0
526,1.0511973382458502
527,1.0511973382458502
528,-0.6583937885382324
529,0.0
530,1.0511973382458502
531,-0.6583937885382324
532,0.0
533,1.0511973382458502
534,0.0
535,-0.6583937885382324
536,0.0
537,1.0511973382458502
538,0.0
539,1.0511973382458502
540,0.0
541,1.0511973382458502
542,0.0
543,-0.6583937885382324
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,-0.6583937885382324
550,0.0
551,0.0
552,0.0
553,1.0511973382458502
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,1.0511973382458502
561,0.0
562,0.0
563,-0.6583937885382324
564,1.0511973382458502
565,0.0
566,-0.6583937885382324
567,0.0
568,-0.6583937885382324
569,1.0511973382458502
570,-0.6583937885382324
571,-0.6583937885382324
572,0.0
573,1.0511973382458502
574,-0.6583937885382324
575,1.0511973382458502
576,0.0
577,1.0511973382458502
578,-0.3164755631814159
579,1.0511973382458502
580,0.0
581,0.0
582,1.0511973382458502
583,0.0
584,0.0
585,0.0
586,1.0511973382458502
587,0.0
588,-0.3164755631814159
589,0.0
590,1.0511973382458502
591,0.0
592,1.0511973382458502
593,0.0
594,0.0
595,0.0
596,0.7092791128890337
597,0.7092791128890337
598,-0.3164755631814159
599,0.0
600,-0.3164755631814159
601,-0.3164755631814159
602,0.0
603,0.7092791128890337
604,-0.3164755631814159
605,0.0
606,-0.3164755631814159
607,0.0
608,0.0
609,0.0
610,0.7092791128890337
611,0.0
612,-0.3164755631814159
613,0.7092791128890337
614,-0.3164755631814159
615,-0.3164755631814159
616,0.0
617,0.0
618,0.0
619,0.0
620,-0.3164755631814159
621,0.7092791128890337
622,-0.3164755631814159
623,-0.3164755631814159
624,0.0
625,-0.3164755631814159
626,0.7092791128890337
627,0.0
628,-0.6583937885382324
629,-0.3164755631814159
630,0.0
631,0.0
632,0.0
633,-0.3164755631814159
634,0.0
635,-0.3164755631814159
636,0.7092791128890337
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,-1.000312013895049
643,0.0
644,0.7092791128890337
645,0.7092791128890337
646,0.0
647,0.7092791128890337
648,0.0
649,0.0
650,0.7092791128890337
651,0.7092791128890337
652,0.0
653,0.7092791128890337
654,-1.000312013895049
655,0.7092791128890337
656,0.0
657,-1.000312013895049
658,0.0
659,0.0
660,0.0
661,-1.000312013895049
662,0.0
663,0.0
664,0.7092791128890337
665,0.0
666,0.7092791128890337
667,-1.000312013895049
668,0.7092791128890337
669,0.7092791128890337
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,-1.000312013895049
678,0.0
679,0.0
680,0.0
681,0.0
682,-1.000312013895049
683,0.7092791128890337
684,-1.000312013895049
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.7092791128890337
691,0.0
692,0.0
693,0.7092791128890337
694,0.0
695,0.0
696,0.0
697,0.7092791128890337
698,-1.000312013895049
699,0.0
700,0.0
701,0.0
702,0.0
703,0.7092791128890337
704,-0.6583937885382324
705,0.0
706,-0.6583937885382324
707,0.7092791128890337
708,-0.6583937885382324
709,0.0
710,0.7092791128890337
711,0.0
712,0.0
713,0.7092791128890337
714,0.7092791128890337
715,-0.6583937885382324
716,0.0
717,-0.6583937885382324
718,-0.6583937885382324
719,0.0
720,-1.000312013895049
721,0.7092791128890337
722,-1.000312013895049
723,0.0
724,-0.6583937885382324
725,0.7092791128890337
726,-0.6583937885382324
727,0.7092791128890337
728,0.7092791128890337
729,0.0
730,0.0
731,-1.000312013895049
732,0.7092791128890337
733,-1.000312013895049
734,0.0
735,0.0
736,0.7092791128890337
737,-1.000312013895049
738,0.7092791128890337
739,0.0
740,0.0
741,-1.000312013895049
742,-1.000312013895049
743,0.0
744,0.7092791128890337
745,-1.000312013895049
746,0.7092791128890337
747,-1.000312013895049
748,0.7092791128890337
749,0.0
750,0.0
751,0.0
752,-1.000312013895049
753,0.36736088753221713
754,0.0
755,0.0
756,0.0
757,0.0
758,-1.000312013895049
759,0.0
760,-1.000312013895049
761,0.0
762,0.0
763,0.7092791128890337
764,0.0
765,-1.000312013895049
766,0.7092791128890337
767,0.0
768,0.36736088753221713
769,-1.3422302392518655
770,0.36736088753221713
771,0.0
772,0.0
773,0.0
774,-1.3422302392518655
775,0.36736088753221713
776,0.0
777,-1.3422302392518655
778,-1.3422302392518655
779,0.36736088753221713
780,0.0
781,-1.3422302392518655
782,0.36736088753221713
783,0.0
784,0.36736088753221713
785,0.0
786,0.0
787,0.0
788,0.36736088753221713
789,0.0
790,-1.3422302392518655
791,0.0
792,0.0
793,0.36736088753221713
794,0.0
795,0.36736088753221713
796,-1.3422302392518655
797,0.36736088753221713
798,0.0
799,0.36736088753221713
800,0.36736088753221713
801,0.0
802,0.0
803,0.0
804,0.36736088753221713
805,-1.684148464608682
806,0.0
807,0.36736088753221713
808,0.0
809,-1.684148464608682
810,0.0
811,-1.684148464608682
812,-1.684148464608682
813,0.36736088753221713
814,0.36736088753221713
815,0.0
816,-1.3422302392518655
817,0.36736088753221713
818,-1.3422302392518655
819,0.0
820,0.0
821,-1.3422302392518655
822,0.0
823,0.0
824,0.36736088753221713
825,-1.3422302392518655
826,0.0
827,0.0
828,0.0
829,0.0
830,0.36736088753221713
831,0.0
832,0.36736088753221713
833,0.0
834,-1.3422302392518655
835,0.0
836,0.0
837,0.0
838,0.0
839,0.36736088753221713
840,0.0
841,0.36736088753221713
842,-1.3422302392518655
843,0.0
844,-1.3422302392518655
845,0.0
846,0.36736088753221713
847,-1.3422302392518655
848,0.36736088753221713
849,-1.3422302392518655
850,0.0
851,0.0
852,0.0
853,0.36736088753221713
854,0.0
855,-1.3422302392518655
856,0.0
857,0.36736088753221713
858,0.36736088753221713
859,-1.3422302392518655
860,0.0
861,-1.3422302392518655
862,-1.3422302392518655
863,0.36736088753221713
864,-1.3422302392518655
865,0.0
866,0.36736088753221713
867,0.0
868,0.0
869,0.0
870,0.0
871,0.36736088753221713
872,0.36736088753221713
873,0.0
874,-1.3422302392518655
875,0.36736088753221713
876,0.36736088753221713
877,-1.3422302392518655
878,-1.3422302392518655
879,0.0
880,0.36736088753221713
881,0.0
882,-1.3422302392518655
883,0.0
884,-1.3422302392518655
885,0.0
886,0.0
887,0.0
888,0.0
889,-1.3422302392518655
890,0.36736088753221713
891,-1.3422302392518655
892,0.0
893,0.0
894,-1.3422302392518655
895,0.36736088753221713
896,0.0
897,0.36736088753221713
898,-1.684148464608682
899,0.36736088753221713
900,0.0
901,0.0
902,0.0
903,0.0
904,0.36736088753221713
905,0.0
906,1.3931155636026666
907,0.36736088753221713
908,0.36736088753221713
909,0.0
910,0.0
911,0.0
912,0.36736088753221713
913,-1.684148464608682
914,-1.684148464608682
915,0.36736088753221713
916,0.0
917,0.0
918,0.36736088753221713
919,0.0
920,0.36736088753221713
921,-1.684148464608682
922,-1.684148464608682
923,0.36736088753221713
924,-1.684148464608682
925,0.36736088753221713
926,-1.684148464608682
927,0.0
928,0.02544266217540062
929,1.0511973382458502
930,0.02544266217540062
931,1.3931155636026666
932,0.0
933,0.7092791128890337
934,0.0
935,1.0511973382458502
936,0.02544266217540062
937,0.0
938,0.0
939,0.02544266217540062
940,0.0
941,0.02544266217540062
942,0.0
943,1.0511973382458502
944,0.0
945,0.02544266217540062
946,0.0
947,0.0
948,1.3931155636026666
949,0.0
950,0.0
951,0.02544266217540062
952,0.0
953,0.02544266217540062
954,0.0
955,0.0
956,0.02544266217540062
957,0.0
958,0.0
959,0.02544266217540062
960,0.0
961,0.0
962,0.0
963,0.0
964,0.02544266217540062
965,0.02544266217540062
966,0.0
967,0.0
968,0.0
969,-1.684148464608682
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.02544266217540062
977,0.02544266217540062
978,-1.684148464608682
979,-1.684148464608682
980,0.0
981,-1.684148464608682
982,0.0
983,0.0
984,0.0
985,-1.684148464608682
986,0.0
987,0.0
988,0.0
989,0.0
990,0.02544266217540062
991,0.0
992,0.0
993,0.02544266217540062
994,-1.684148464608682
995,0.0
996,-1.684148464608682
997,0.02544266217540062
998,0.0
999,0.02544266217540062
1000,-1.684148464608682
1001,0.02544266217540062
1002,-1.684148464608682
1003,-1.684148464608682
1004,0.0
1005,0.0
1006,0.0
1007,0.02544266217540062
1008,-1.684148464608682
1009,0.0
1010,0.02544266217540062
1011,-1.684148464608682
1012,0.0
1013,-1.684148464608682
1014,0.02544266217540062
1015,0.0
1016,0.0
1017,0.02544266217540062
1018,-1.684148464608682
1019,0.0
1020,0.02544266217540062
1021,-1.684148464608682
1022,0.02544266217540062
1023,0.02544266217540062
1024,-1.684148464608682
1025,0.02544266217540062
1026,0.0
1027,0.0
1028,0.02544266217540062
1029,0.02544266217540062
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.02544266217540062
1035,0.7092791128890337
1036,0.02544266217540062
1037,0.7092791128890337
1038,0.02544266217540062
1039,0.7092791128890337
1040,0.0
1041,0.0
1042,0.7092791128890337
1043,0.7092791128890337
1044,0.0
1045,0.0
1046,0.7092791128890337
1047,0.0
1048,0.0
1049,0.02544266217540062
1050,0.0
1051,0.7092791128890337
1052,0.0
1053,0.7092791128890337
1054,0.02544266217540062
1055,0.0
1056,0.0
1057,0.02544266217540062
1058,0.7092791128890337
1059,0.7092791128890337
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.02544266217540062
1066,0.0
1067,0.0
1068,0.02544266217540062
1069,0.7092791128890337
1070,0.0
1071,0.0
1072,0.02544266217540062
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.7092791128890337
1079,0.02544266217540062
1080,0.7092791128890337
1081,0.0
1082,0.7092791128890337
1083,0.0
1084,0.0
1085,0.0
1086,0.02544266217540062
1087,0.0
1088,0.7092791128890337
1089,-0.3164755631814159
1090,-0.3164755631814159
1091,0.0
1092,0.7092791128890337
1093,-0.3164755631814159
1094,0.7092791128890337
1095,-0.3164755631814159
1096,0.7092791128890337
1097,-0.3164755631814159
1098,0.7092791128890337
1099,-0.3164755631814159
1100,0.0
1101,0.7092791128890337
1102,-0.3164755631814159
1103,0.7092791128890337
1104,0.7092791128890337
1105,-0.3164755631814159
1106,-0.3164755631814159
1107,0.0
1108,-0.3164755631814159
1109,0.0
1110,0.7092791128890337
1111,0.0
1112,0.0
1113,0.7092791128890337
1114,0.7092791128890337
1115,0.0
1116,-0.3164755631814159
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.7092791128890337
1122,0.7092791128890337
1123,0.02544266217540062
1124,0.02544266217540062
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,-0.3164755631814159
1130,0.7092791128890337
1131,-0.3164755631814159
1132,0.7092791128890337
1133,-0.3164755631814159
1134,0.7092791128890337
1135,0.0
1136,-0.3164755631814159
1137,0.0
1138,0.0
1139,0.7092791128890337
1140,0.7092791128890337
1141,-0.3164755631814159
1142,0.0
1143,0.0
1144,0.0
1145,0.7092791128890337
1146,0.0
1147,-0.3164755631814159
1148,-0.3164755631814159
1149,0.7092791128890337
1150,0.0
1151,0.0
1152,0.36736088753221713
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.36736088753221713
1158,0.36736088753221713
1159,0.0
1160,-0.3164755631814159
1161,0.36736088753221713
1162,0.0
1163,0.0
1164,0.0
1165,-0.3164755631814159
1166,0.36736088753221713
1167,0.0
1168,-0.3164755631814159
1169,0.0
1170,0.36736088753221713
1171,-0.3164755631814159
1172,0.0
1173,0.0
1174,0.36736088753221713
1175,0.0
1176,-0.3164755631814159
1177,0.0
1178,0.0
1179,-0.3164755631814159
1180,0.0
1181,0.36736088753221713
1182,-0.3164755631814159
1183,0.0
1184,0.0
1185,0.36736088753221713
1186,0.0
1187,-0.3164755631814159
1188,0.36736088753221713
1189,0.0
1190,0.36736088753221713
1191,0.0
1192,0.36736088753221713
1193,0.0
1194,0.0
1195,-0.3164755631814159
1196,0.0
1197,0.36736088753221713
1198,-0.3164755631814159
1199,0.0
1200,-0.3164755631814159
1201,0.36736088753221713
1202,-0.3164755631814159
1203,0.0
1204,0.36736088753221713
1205,-0.3164755631814159
1206,-0.3164755631814159
1207,0.36736088753221713
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,-0.3164755631814159
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.7092791128890337
1221,-0.3164755631814159
1222,0.0
1223,-0.3164755631814159
1224,0.0
1225,-0.3164755631814159
1226,0.0
1227,0.0
1228,0.0
1229,-0.3164755631814159
1230,-0.3164755631814159
1231,0.0
1232,0.7092791128890337
1233,-0.6583937885382324
1234,0.7092791128890337
1235,-0.6583937885382324
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.36736088753221713
1243,-0.6583937885382324
1244,0.7092791128890337
1245,-0.3164755631814159
1246,0.7092791128890337
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,-0.3164755631814159
1257,0.7092791128890337
1258,0.0
1259,0.7092791128890337
1260,0.7092791128890337
1261,-0.3164755631814159
1262,0.0
1263,0.7092791128890337
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,-0.3164755631814159
1272,0.7092791128890337
1273,0.0
1274,0.0
1275,0.0
1276,-0.3164755631814159
1277,0.7092791128890337
1278,0.0
1279,0.0
1280,0.36736088753221713
1281,0.0
1282,0.0
1283,-0.6583937885382324
1284,-0.6583937885382324
1285,0.02544266217540062
1286,0.36736088753221713
1287,-0.6583937885382324
1288,0.0
1289,0.0
1290,-0.6583937885382324
1291,0.0
1292,0.36736088753221713
1293,-0.6583937885382324
1294,-0.6583937885382324
1295,0.36736088753221713
1296,0.0
1297,0.36736088753221713
1298,-0.6583937885382324
1299,0.36736088753221713
1300,0.0
1301,-0.6583937885382324
1302,-0.6583937885382324
1303,0.36736088753221713
1304,0.0
1305,-0.6583937885382324
1306,0.0
1307,0.36736088753221713
1308,-0.6583937885382324
1309,0.36736088753221713
1310,0.0
1311,0.0
1312,0.36736088753221713
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.36736088753221713
1321,0.0
1322,0.36736088753221713
1323,-0.6583937885382324
1324,-0.6583937885382324
1325,0.0
1326,0.0
1327,0.36736088753221713
1328,0.36736088753221713
1329,0.0
1330,0.36736088753221713
1331,0.0
1332,-0.6583937885382324
1333,0.0
1334,0.36736088753221713
1335,-0.6583937885382324
1336,-0.6583937885382324
1337,0.36736088753221713
1338,0.0
1339,0.0
1340,0.36736088753221713
1341,-0.6583937885382324
1342,0.0
1343,0.0
1344,0.0
1345,-0.6583937885382324
1346,0.36736088753221713
1347,-0.6583937885382324
1348,0.0
1349,0.0
1350,0.36736088753221713
1351,-0.6583937885382324
1352,-1.000312013895049
1353,0.0
1354,-1.000312013895049
1355,0.0
1356,0.0
1357,0.36736088753221713
1358,-1.000312013895049
1359,0.36736088753221713
1360,-0.6583937885382324
1361,0.0
1362,0.0
1363,0.0
1364,0.36736088753221713
1365,0.0
1366,0.36736088753221713
1367,-0.6583937885382324
1368,-0.6583937885382324
1369,0.0
1370,-0.6583937885382324
1371,0.36736088753221713
1372,0.36736088753221713
1373,0.0
1374,0.36736088753221713
1375,0.0
1376,0.36736088753221713
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.36736088753221713
1382,-0.6583937885382324
1383,0.36736088753221713
1384,0.36736088753221713
1385,-0.6583937885382324
1386,0.0
1387,0.36736088753221713
1388,0.0
1389,0.0
1390,-0.6583937885382324
1391,0.36736088753221713
1392,0.0
1393,0.0
1394,0.0
1395,-0.6583937885382324
1396,0.36736088753221713
1397,-0.6583937885382324
1398,-0.6583937885382324
1399,0.36736088753221713
1400,0.36736088753221713
1401,0.0
1402,0.36736088753221713
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,-0.6583937885382324
1408,0.02544266217540062
1409,0.0
1410,0.0
1411,0.0
1412,0.02544266217540062
1413,0.0
1414,0.0
1415,0.0
1416,-1.000312013895049
1417,0.02544266217540062
1418,0.0
1419,0.0
1420,0.02544266217540062
1421,-1.000312013895049
1422,-1.000312013895049
1423,0.02544266217540062
1424,0.0
1425,0.0
1426,0.0
1427,-0.3164755631814159
1428,-1.000312013895049
1429,0.0
1430,0.02544266217540062
1431,0.02544266217540062
1432,0.0
1433,0.02544266217540062
1434,-1.000312013895049
1435,0.02544266217540062
1436,-1.000312013895049
1437,0.0
1438,0.0
1439,-1.000312013895049
1440,0.0
1441,0.02544266217540062
1442,-1.000312013895049
1443,0.02544266217540062
1444,-1.000312013895049
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.02544266217540062
1451,0.0
1452,0.0
1453,0.02544266217540062
1454,0.0
1455,0.02544266217540062
1456,0.0
1457,-1.000312013895049
1458,0.0
1459,0.0
1460,-1.000312013895049
1461,0.02544266217540062
1462,-1.000312013895049
1463,0.0
1464,-1.000312013895049
1465,0.02544266217540062
1466,-1.000312013895049
1467,0.0
1468,-1.000312013895049
1469,0.0
1470,-1.000312013895049
1471,0.0
1472,-1.000312013895049
1473,-1.3422302392518655
1474,0.0
1475,0.02544266217540062
1476,0.0
1477,0.0
1478,-1.3422302392518655
1479,0.0
1480,-1.3422302392518655
1481,-1.000312013895049
1482,0.02544266217540062
1483,0.0
1484,-1.000312013895049
1485,0.0
1486,0.02544266217540062
1487,0.0
1488,0.0
1489,0.0
1490,0.02544266217540062
1491,0.0
1492,0.0
1493,-1.000312013895049
1494,0.0
1495,-1.000312013895049
1496,0.0
1497,0.0
1498,0.0
1499,-1.000312013895049
1500,0.02544266217540062
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.02544266217540062
1508,0.0
1509,0.0
1510,0.02544266217540062
1511,0.02544266217540062
1512,-1.000312013895049
1513,-1.000312013895049
1514,0.0
1515,-1.000312013895049
1516,0.0
1517,0.02544266217540062
1518,0.0
1519,0.02544266217540062
1520,0.0
1521,-1.000312013895049
1522,0.02544266217540062
1523,0.0
1524,-1.000312013895049
1525,-1.000312013895049
1526,0.0
1527,0.0
1528,0.0
1529,-1.000312013895049
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.02544266217540062
1536,0.02544266217540062
1537,-1.000312013895049
1538,-0.3164755631814159
1539,-1.3422302392518655
1540,0.0
1541,-1.3422302392518655
1542,-0.3164755631814159
1543,-1.3422302392518655
1544,-0.3164755631814159
1545,-1.3422302392518655
1546,0.0
1547,-0.3164755631814159
1548,0.0
1549,0.0
1550,-1.3422302392518655
1551,-0.3164755631814159
1552,-0.3164755631814159
1553,0.0
1554,0.0
